id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2619-P,43,1663.2909935349599,HNRQZ,New York,California,France,Regional Pumpkin Festival,1956 W,1949 S,405,1426,12,Pumpkin Pie
2617-P,53,1663.6731147542596,AOIXM,Paris,New York,China,National Pumpkin Festival,1779 M,1346 G,421,1509,8,Pumpkin Pie
2217-P,11,1655.8683643229306,RMONX,Nottingham,Florida,China,National Pumpkin Festival,1043 A,1607 C,424,1531,5,Pumpkin Pie
2998-P,87,1624.1596640758216,LOFCM,Los Angeles,Florida,China,Regional Pumpkin Festival,1454 R,1566 I,408,1437,14,Kikuza
2431-P,73,1600.8670859653503,TUFNF,Houston,California,China,National Pumpkin Festival,1495 F,1387 E,417,1529,5,Kabocha
2268-P,44,1592.1680000172928,WTOKU,Chicago,Florida,Canada,Local Pumpkin Festival,1336 N,1320 W,428,1626,1,Kabocha
2439-P,9,1583.9011065214872,KDKEO,Houston,Florida,Australia,National Pumpkin Festival,1029 Q,1655 Z,411,1450,9,Kikuza
2963-P,80,1575.237303391099,NABRZ,Paris,New York,Mexico,Regional Pumpkin Festival,1559 W,1115 E,423,1537,1,Kikuza
2151-P,88,1566.1365520767868,HUXJU,Paris,New York,Australia,National Pumpkin Festival,1130 N,1625 R,388,1288,26,Kabocha
2312-P,38,1566.6436436222866,ISPJU,Houston,California,Australia,Regional Pumpkin Festival,1571 K,1662 M,422,1502,2,Kabocha
2071-P,21,1558.3974089175463,GPLRD,Nottingham,Florida,Canada,Local Pumpkin Festival,1773 B,1491 C,410,1479,8,Kikuza
2126-P,21,1558.4773830967024,OUQWA,Paris,California,USA,Local Pumpkin Festival,1169 I,1432 O,400,1384,10,Kikuza
2889-P,11,1541.4156698239967,EDFOV,Chicago,Texas,Canada,Regional Pumpkin Festival,1687 N,1576 E,420,1478,6,Pumpkin Pie
2426-P,92,1554.7234065774828,QPRGG,Paris,California,France,Regional Pumpkin Festival,1986 N,1076 U,429,1616,-7,Queensland Blue
2173-P,56,1544.1408547852188,PWAFE,Paris,California,Australia,National Pumpkin Festival,1124 V,1874 O,411,1443,7,Kabocha
2508-P,48,1552.781613954343,BQWMA,Paris,Texas,Canada,National Pumpkin Festival,1727 F,1583 S,405,1441,6,Kikuza
2102-P,85,1536.6628320217133,XLRKF,Los Angeles,Texas,China,Local Pumpkin Festival,1052 J,1341 T,417,1482,8,Kikuza
2541-P,32,1523.1503943286837,QONOW,Nottingham,Texas,Mexico,National Pumpkin Festival,1060 Y,1940 W,405,1433,8,Kikuza
2235-P,97,1537.9347684914246,RMTLW,Los Angeles,California,China,Regional Pumpkin Festival,1197 M,1863 C,409,1429,10,Kikuza
2420-P,74,1531.1141928490251,QDEQS,New York,Florida,USA,Local Pumpkin Festival,1205 I,1621 G,399,1339,18,Kikuza
2632-P,29,1527.2149363392964,JSJWA,New York,Texas,USA,Regional Pumpkin Festival,1444 M,1570 G,413,1429,3,Kabocha
2033-P,36,1520.95671771653,YUUJY,Paris,California,China,Regional Pumpkin Festival,1914 X,1807 F,417,1479,-2,Pumpkin Pie
2678-P,2,1532.4340903423727,URSJS,Paris,New York,Canada,Local Pumpkin Festival,1085 T,1786 N,423,1516,-2,Kikuza
2973-P,45,1524.402046682313,OFLMU,Los Angeles,Florida,USA,National Pumpkin Festival,1341 S,1884 S,424,1511,-3,Pumpkin Pie
2582-P,75,1510.0514229480177,ZUAGV,Paris,Texas,France,National Pumpkin Festival,1329 Y,1219 F,420,1548,-4,Pumpkin Pie
2665-P,74,1509.8743660105392,FDZSI,Nottingham,Texas,France,Local Pumpkin Festival,1996 B,1644 K,442,1702,-10,Queensland Blue
2031-P,40,1507.4539218451828,ZJVHK,Los Angeles,New York,UK,National Pumpkin Festival,1273 B,1339 S,414,1432,5,Pumpkin Pie
2083-P,14,1505.2871772442013,LOOKH,Houston,New York,USA,National Pumpkin Festival,1186 L,1999 T,422,1537,-2,Queensland Blue
2403-P,79,1501.9805243024603,JUFTF,Nottingham,New York,France,Local Pumpkin Festival,1903 O,1248 F,398,1378,9,Queensland Blue
2959-P,23,1492.908486014232,CDLOM,Nottingham,Florida,France,Local Pumpkin Festival,1061 Q,1877 E,404,1401,11,Kabocha
2786-P,80,1489.1331178173423,KCFHG,Chicago,Texas,Australia,National Pumpkin Festival,1587 C,1467 Y,396,1277,14,Queensland Blue
2595-P,41,1483.802920119837,DWHIV,Houston,Texas,Canada,Local Pumpkin Festival,1275 U,1700 N,405,1422,0,Pumpkin Pie
2259-P,20,1482.3760098908097,WFQUM,Chicago,New York,Canada,Local Pumpkin Festival,1901 Q,1997 H,416,1539,-6,Kikuza
2140-P,9,1477.4865935472772,CYXGA,Paris,Texas,China,Regional Pumpkin Festival,1222 U,1416 T,415,1502,4,Pumpkin Pie
2972-P,92,1490.24576671049,UFRFC,Paris,Florida,China,National Pumpkin Festival,1955 U,1253 B,408,1428,6,Kikuza
2623-P,66,1472.9578534271568,XKDJO,New York,Florida,UK,Local Pumpkin Festival,1999 Z,1336 Q,404,1410,6,Kikuza
2346-P,34,1470.6254683807492,IVTBY,Los Angeles,New York,Australia,National Pumpkin Festival,2000 D,1926 G,417,1485,-2,Pumpkin Pie
2164-P,13,1470.3170649120584,SJGIY,Paris,Florida,UK,National Pumpkin Festival,1865 J,1265 L,422,1587,-9,Queensland Blue
2726-P,56,1480.9446063805372,FSSFV,Paris,Texas,China,Regional Pumpkin Festival,1480 Z,1567 M,423,1511,-2,Queensland Blue
2763-P,4,1476.0380376605317,ABRFB,Paris,New York,Canada,National Pumpkin Festival,1607 B,1008 G,408,1431,3,Queensland Blue
2047-P,14,1475.1587873222306,FMZQR,Los Angeles,Texas,France,Regional Pumpkin Festival,1978 L,1322 W,411,1495,0,Kabocha
2750-P,74,1476.9180846564473,TSQPB,Houston,Texas,UK,National Pumpkin Festival,1761 G,1326 Z,409,1449,6,Queensland Blue
2838-P,54,1463.4414988504723,YGRJC,Chicago,California,France,Regional Pumpkin Festival,1213 U,1994 A,422,1509,2,Kabocha
2794-P,23,1466.1926282793283,ZXBPZ,Chicago,Texas,Mexico,National Pumpkin Festival,1284 O,1060 I,408,1403,7,Queensland Blue
2588-P,95,1454.1154320202768,TTAJB,New York,Florida,China,Local Pumpkin Festival,1111 C,1101 U,411,1458,4,Kikuza
2851-P,14,1463.1406462248415,BHVPX,Nottingham,California,UK,National Pumpkin Festival,1634 T,1920 D,392,1272,12,Kabocha
2218-P,45,1453.6507665850222,EFLPA,New York,California,Mexico,Regional Pumpkin Festival,1354 I,1117 E,407,1450,-1,Queensland Blue
2103-P,39,1447.6447977088392,LTQAK,Chicago,California,UK,Regional Pumpkin Festival,1539 O,1396 F,396,1337,9,Kikuza
2132-P,52,1453.4714793032035,LRUGJ,Nottingham,California,Mexico,Regional Pumpkin Festival,1256 M,1119 A,409,1385,0,Kikuza
2722-P,32,1456.9267337489873,BCBHH,Los Angeles,Texas,France,Regional Pumpkin Festival,1891 X,1686 M,399,1371,4,Kikuza
2913-P,62,1445.9909064471722,FCKWY,Paris,Florida,UK,Local Pumpkin Festival,1520 A,1333 W,416,1485,0,Kikuza
2084-P,11,1437.6731265317649,ZIRUW,New York,Florida,Mexico,National Pumpkin Festival,1253 S,1021 F,412,1430,0,Pumpkin Pie
2763-P,59,1449.8751730322838,SJKHF,Houston,Florida,Mexico,Regional Pumpkin Festival,1298 S,1626 S,398,1323,5,Kabocha
2950-P,19,1448.311869350262,AAXMA,Paris,New York,China,Regional Pumpkin Festival,1510 Q,1910 F,425,1540,-3,Queensland Blue
2569-P,95,1437.9169056005776,VYZKT,Los Angeles,Texas,Canada,National Pumpkin Festival,1335 I,1336 E,378,1202,22,Kikuza
2215-P,7,1440.9242736035958,GKINK,Chicago,California,Canada,National Pumpkin Festival,1859 M,1595 K,377,1208,17,Kikuza
2012-P,2,1431.7322907594964,GRWIK,New York,California,Mexico,National Pumpkin Festival,1993 Y,1066 C,407,1430,5,Kabocha
2415-P,89,1429.968225150369,BBQDA,Houston,New York,USA,Regional Pumpkin Festival,1770 N,1533 O,380,1167,18,Queensland Blue
2935-P,38,1437.3630233081058,GDEZR,New York,Florida,China,Regional Pumpkin Festival,1291 W,1820 Y,439,1693,-20,Kabocha
2087-P,65,1438.6106682904065,GAMYQ,Los Angeles,Texas,France,National Pumpkin Festival,1835 D,1657 P,393,1290,8,Pumpkin Pie
2200-P,67,1420.2596507156268,ECIJF,Houston,New York,France,Regional Pumpkin Festival,1342 M,1845 W,402,1366,3,Queensland Blue
2691-P,25,1430.0204337444156,ABIBO,New York,Florida,France,Local Pumpkin Festival,1592 V,1063 K,401,1336,8,Pumpkin Pie
2183-P,90,1420.3824534054845,OVWDG,New York,New York,China,National Pumpkin Festival,1700 X,1783 J,403,1359,0,Kikuza
2948-P,78,1413.7347575146705,UVDQK,Chicago,New York,Australia,National Pumpkin Festival,1285 R,1424 K,392,1240,13,Queensland Blue
2550-P,49,1407.144012448378,OCRUS,Chicago,Texas,China,Local Pumpkin Festival,1457 V,1614 Y,389,1258,17,Pumpkin Pie
2795-P,68,1409.5558966090903,GXLHG,New York,California,Mexico,Local Pumpkin Festival,1136 J,1128 V,386,1265,7,Pumpkin Pie
2551-P,93,1414.286739253439,DQTNL,Chicago,California,USA,Local Pumpkin Festival,1793 L,1356 C,410,1425,2,Queensland Blue
2186-P,6,1402.4970359625295,IZCHA,Los Angeles,Florida,France,Regional Pumpkin Festival,1426 F,1835 O,392,1318,8,Kabocha
2252-P,12,1412.4536311794072,YGUEJ,Los Angeles,Florida,Mexico,National Pumpkin Festival,1013 H,1549 R,402,1359,5,Pumpkin Pie
2526-P,7,1404.9277781825513,MOFEU,Houston,New York,Australia,Local Pumpkin Festival,1418 Y,1286 H,404,1407,2,Kikuza
2103-P,41,1397.3355844942853,SLVNA,New York,California,UK,Local Pumpkin Festival,1297 L,1677 Y,407,1372,4,Kabocha
2902-P,87,1389.2696226071566,VKTXF,Nottingham,New York,Mexico,Regional Pumpkin Festival,1000 K,1281 W,400,1351,1,Kikuza
2525-P,76,1386.6023926138878,XQENC,Chicago,California,Canada,Local Pumpkin Festival,1048 T,1406 J,405,1397,-5,Pumpkin Pie
2463-P,18,1400.6158257145435,XHWGP,Nottingham,California,USA,Local Pumpkin Festival,1391 G,1638 V,388,1262,12,Pumpkin Pie
2841-P,100,1389.2717660032213,SPEYT,Los Angeles,New York,China,Regional Pumpkin Festival,1613 J,1827 V,383,1257,9,Queensland Blue
2705-P,22,1387.3532974841073,NYWFJ,Houston,Texas,France,Local Pumpkin Festival,1261 C,1377 W,392,1291,5,Kabocha
2139-P,5,1396.8466337146237,IDVPO,Chicago,California,Mexico,Local Pumpkin Festival,1494 L,1649 K,415,1486,-11,Kikuza
2809-P,95,1394.1758602205664,PFEOU,Houston,Florida,USA,Local Pumpkin Festival,1838 S,1466 E,402,1362,2,Kikuza
2935-P,6,1388.6936739683151,LASLJ,Houston,Texas,USA,Regional Pumpkin Festival,1852 O,1700 V,395,1285,2,Queensland Blue
2932-P,38,1389.3879108726978,IPERR,Paris,Texas,France,National Pumpkin Festival,1248 X,1006 F,411,1452,-4,Kikuza
2847-P,67,1380.9593299172818,BFYVD,Nottingham,New York,China,Local Pumpkin Festival,1244 L,1444 M,385,1270,14,Kabocha
2132-P,64,1386.858792765066,ZQGWW,Los Angeles,California,USA,National Pumpkin Festival,1856 Z,1825 X,404,1394,-2,Kabocha
2074-P,99,1379.1614283230156,VQLKV,Nottingham,New York,Mexico,National Pumpkin Festival,1938 P,1881 D,394,1307,11,Queensland Blue
2277-P,44,1375.6364269200712,FDZEX,Los Angeles,New York,UK,Local Pumpkin Festival,1772 L,1451 V,386,1248,15,Kikuza
2578-P,8,1366.7993593607098,WXTSW,Houston,New York,UK,National Pumpkin Festival,1116 O,1336 Z,378,1130,18,Pumpkin Pie
2627-P,57,1370.7816991163418,MITDQ,Los Angeles,New York,Mexico,Local Pumpkin Festival,1397 J,1469 K,393,1255,11,Pumpkin Pie
2509-P,98,1356.0017876001075,VAAED,Chicago,New York,Australia,National Pumpkin Festival,1151 P,1969 R,376,1157,18,Kikuza
2395-P,90,1365.5064546996728,WKFGK,Nottingham,Texas,Australia,Regional Pumpkin Festival,1277 G,1455 A,398,1341,-4,Pumpkin Pie
2900-P,63,1349.8862845245749,EBZVW,Chicago,Florida,Mexico,Local Pumpkin Festival,1837 H,1488 X,406,1435,-5,Pumpkin Pie
2203-P,41,1350.4277049973607,ZNAHZ,Los Angeles,New York,France,Local Pumpkin Festival,1484 Y,1296 K,374,1133,15,Kabocha
2578-P,19,1360.40237352252,FEMKV,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1832 W,1206 A,390,1284,0,Kikuza
2132-P,65,1360.8053857479244,YFOSU,New York,California,USA,National Pumpkin Festival,1046 X,1677 A,392,1308,2,Queensland Blue
2341-P,22,1356.8503480991349,FYJII,Nottingham,New York,China,Regional Pumpkin Festival,1111 N,1057 S,392,1259,5,Kabocha
2041-P,7,1345.8115298753605,XBXPV,Chicago,Texas,Canada,Local Pumpkin Festival,1615 D,1432 Q,398,1304,9,Kikuza
2527-P,79,1352.6498042233288,VLMUY,Chicago,Florida,China,Regional Pumpkin Festival,1166 Q,1025 F,385,1216,10,Pumpkin Pie
2698-P,50,1346.7931401217356,AZKQR,Los Angeles,Texas,Australia,Regional Pumpkin Festival,1293 A,1964 O,411,1416,-1,Queensland Blue
2677-P,92,1331.586153332144,QLWTZ,Houston,New York,Australia,Regional Pumpkin Festival,1745 D,1581 M,395,1268,5,Kikuza
2913-P,1,1324.7752584116533,TSAGF,Houston,Texas,UK,Regional Pumpkin Festival,1982 E,1632 A,398,1363,-3,Queensland Blue
2193-P,31,1338.7331181420013,DSIRZ,Paris,Texas,France,Local Pumpkin Festival,1061 P,1207 U,400,1393,-3,Queensland Blue
2103-P,91,1336.1579444538802,MUGKY,Chicago,Texas,USA,National Pumpkin Festival,1953 J,1354 H,395,1306,6,Pumpkin Pie
2594-P,83,1329.5304953763261,MZMJX,New York,New York,Canada,Regional Pumpkin Festival,1017 O,1059 O,387,1225,9,Kikuza
2777-P,85,1330.8349697571248,UHLIY,New York,California,USA,National Pumpkin Festival,1221 E,1102 Q,387,1271,4,Queensland Blue
2305-P,8,1324.0915556456894,QHCQC,Los Angeles,Florida,Australia,Regional Pumpkin Festival,1678 S,1979 C,387,1266,-1,Pumpkin Pie
2462-P,13,1322.92702125106,EHTEO,New York,New York,Mexico,National Pumpkin Festival,1113 U,1645 X,407,1382,-1,Queensland Blue
2133-P,63,1313.3665045201778,ESADD,Chicago,New York,China,Local Pumpkin Festival,1685 M,1179 D,390,1277,-2,Kikuza
2000-P,43,1309.0763964938,BJQNW,New York,New York,UK,Local Pumpkin Festival,1936 S,1225 Q,386,1223,5,Pumpkin Pie
2954-P,88,1316.4035896137357,ZBHLF,Nottingham,Florida,USA,Local Pumpkin Festival,1651 X,1741 H,394,1270,5,Kabocha
2070-P,57,1318.3684872202575,AAZHZ,New York,California,France,Local Pumpkin Festival,1686 B,1656 A,389,1289,-1,Queensland Blue
2428-P,36,1311.6856308029965,GZPUH,Chicago,Florida,Australia,Local Pumpkin Festival,1427 F,1457 V,383,1228,9,Queensland Blue
2299-P,30,1315.5050221299753,XICZC,Los Angeles,New York,China,Regional Pumpkin Festival,1692 N,1278 R,372,1158,15,Kikuza
2744-P,41,1314.6708896392956,IMWDY,Chicago,California,USA,Regional Pumpkin Festival,1327 M,1840 S,379,1198,8,Kikuza
2387-P,65,1316.1902354769409,LPAMZ,Chicago,California,Canada,National Pumpkin Festival,1507 I,1920 E,374,1171,8,Kikuza
2118-P,37,1308.5895028132945,XCXRM,Chicago,New York,Australia,National Pumpkin Festival,1809 P,1582 W,394,1271,-1,Queensland Blue
2011-P,31,1314.305212580599,EVBPZ,Los Angeles,New York,Canada,National Pumpkin Festival,1036 K,1773 J,379,1142,12,Kabocha
2950-P,85,1308.8579039061442,DSKPD,Los Angeles,New York,UK,National Pumpkin Festival,1482 R,1261 T,381,1232,12,Kikuza
2401-P,7,1310.008316932246,AXVRC,Chicago,New York,France,Regional Pumpkin Festival,1382 A,1228 B,383,1219,4,Queensland Blue
2952-P,29,1311.6659336620942,UOWUX,Chicago,California,France,Regional Pumpkin Festival,1513 O,1135 A,399,1349,0,Queensland Blue
2060-P,53,1312.138964932412,MSXNC,Houston,Texas,China,Regional Pumpkin Festival,1796 B,1057 S,405,1367,-4,Kikuza
2182-P,58,1306.2945559555665,HVICN,Chicago,Texas,France,National Pumpkin Festival,1333 O,1776 V,394,1257,0,Pumpkin Pie
2785-P,67,1299.9596412921323,NXDLY,Los Angeles,California,Canada,National Pumpkin Festival,1107 I,1751 W,377,1164,11,Queensland Blue
2332-P,39,1313.9598148176447,FGZDH,Los Angeles,New York,China,Local Pumpkin Festival,1578 N,1784 Z,391,1283,-3,Kabocha
2471-P,73,1302.6303852586075,DRFUW,Chicago,Texas,USA,Regional Pumpkin Festival,1717 M,1834 P,411,1478,-7,Pumpkin Pie
2372-P,32,1300.348855856806,FGADZ,Los Angeles,Texas,Canada,Regional Pumpkin Festival,1550 Y,1049 N,372,1131,15,Pumpkin Pie
2263-P,85,1295.0438401540741,UGVIU,Paris,Texas,France,Local Pumpkin Festival,1073 K,1309 G,391,1292,-3,Kikuza
2374-P,57,1287.314443051815,ZTPRF,Los Angeles,Florida,Australia,National Pumpkin Festival,1263 H,1135 V,387,1244,7,Pumpkin Pie
2584-P,64,1287.8641195520759,WLJFQ,Nottingham,Texas,France,Regional Pumpkin Festival,1782 E,1521 Z,382,1234,1,Queensland Blue
2375-P,59,1296.1914759520441,SFJAX,Los Angeles,New York,France,Regional Pumpkin Festival,1129 S,1186 L,372,1122,18,Kabocha
2268-P,26,1291.6454125614837,VCLNR,New York,New York,France,Regional Pumpkin Festival,1574 H,1714 E,393,1259,-1,Queensland Blue
2858-P,55,1287.1376601420343,XOSPO,New York,Texas,Canada,Regional Pumpkin Festival,1366 O,1015 Y,376,1191,13,Kabocha
2585-P,4,1285.1252147860826,ENQBQ,Nottingham,Florida,China,National Pumpkin Festival,1567 G,1713 E,379,1173,10,Pumpkin Pie
2531-P,8,1293.5055474946275,EQRTO,New York,California,France,Local Pumpkin Festival,1386 J,1450 Z,393,1338,2,Kikuza
2350-P,22,1283.4968574699014,MGUUG,Houston,California,China,Local Pumpkin Festival,1818 L,1867 V,394,1275,-4,Queensland Blue
2442-P,82,1288.7041204720736,FGYPS,New York,Texas,Canada,Regional Pumpkin Festival,1250 O,1441 U,394,1271,1,Kabocha
2794-P,1,1272.9825393091887,HVBUP,New York,Texas,Mexico,Local Pumpkin Festival,1255 M,1413 S,391,1239,5,Pumpkin Pie
2644-P,22,1285.8311443729326,OLKIG,Chicago,Florida,China,Regional Pumpkin Festival,1257 S,1058 P,391,1301,2,Pumpkin Pie
2262-P,76,1281.7701322641224,HMSEL,Nottingham,Florida,Mexico,National Pumpkin Festival,1112 F,1821 K,390,1241,8,Kikuza
2491-P,37,1271.763905243948,EMRVU,Houston,Florida,Mexico,National Pumpkin Festival,1625 Z,1294 F,385,1213,10,Kikuza
2002-P,36,1277.5069368053228,KIQQO,Nottingham,New York,China,Regional Pumpkin Festival,1659 B,1999 P,376,1164,10,Kabocha
2111-P,58,1262.0919375877827,CWCIL,Paris,New York,USA,National Pumpkin Festival,1511 T,1533 V,382,1229,4,Kikuza
2929-P,21,1262.1650004377589,SISNM,New York,Texas,USA,National Pumpkin Festival,1301 C,1642 U,404,1363,-9,Kikuza
2496-P,84,1265.6783169126138,FMPDH,Chicago,Florida,China,Local Pumpkin Festival,1302 S,1823 J,381,1167,8,Kikuza
2507-P,61,1273.5985073847696,IUDEA,Los Angeles,California,Mexico,Regional Pumpkin Festival,1325 T,1533 Z,370,1142,16,Pumpkin Pie
2895-P,65,1270.7606770545244,AONON,Paris,Florida,Mexico,National Pumpkin Festival,1094 N,1017 J,3,-2,-4,Queensland Blue
2964-P,79,1265.8791066948324,TUAOG,Houston,Florida,UK,National Pumpkin Festival,1916 J,1952 A,370,1099,18,Kikuza
2188-P,67,1262.7401475375518,XSMMK,Houston,New York,China,Local Pumpkin Festival,1843 I,1317 K,379,1161,11,Pumpkin Pie
2412-P,45,1258.3708197027445,SQVZF,Nottingham,New York,Mexico,National Pumpkin Festival,1213 Z,1249 W,379,1150,15,Kabocha
2444-P,19,1256.784924105741,GHUDO,Houston,California,UK,National Pumpkin Festival,1749 Q,1263 L,385,1265,-2,Queensland Blue
2175-P,42,1263.9748155260459,ZQBTI,New York,California,USA,Regional Pumpkin Festival,1044 Y,1275 L,379,1130,14,Pumpkin Pie
2638-P,59,1254.9049790473655,KFXBX,Nottingham,Florida,Canada,Regional Pumpkin Festival,1370 D,1374 A,399,1319,-6,Kikuza
2523-P,24,1254.3580103218555,SQJBD,Paris,Florida,UK,National Pumpkin Festival,1727 P,1125 M,383,1197,8,Queensland Blue
2513-P,24,1256.8235353967175,FADKI,Nottingham,Florida,Australia,Regional Pumpkin Festival,1373 A,1990 X,383,1221,2,Kikuza
2519-P,9,1258.7700414629653,JNMGF,Los Angeles,New York,France,Local Pumpkin Festival,1838 T,1537 K,375,1141,13,Kabocha
2827-P,96,1251.210194999352,CXCNE,New York,Florida,France,National Pumpkin Festival,1372 G,1973 V,386,1216,5,Kikuza
2832-P,17,1242.1199240988121,IOHNP,Los Angeles,California,Canada,Local Pumpkin Festival,1988 X,1381 D,394,1333,-8,Pumpkin Pie
2394-P,43,1233.9097945624962,EGTQV,Houston,Florida,Canada,Local Pumpkin Festival,1191 G,1133 Y,370,1090,19,Pumpkin Pie
2748-P,54,1236.1092418134212,XABLG,Paris,Florida,Canada,Local Pumpkin Festival,1630 Q,1690 V,381,1236,-3,Kikuza
2914-P,89,1229.405179481022,EPOCA,Paris,California,Australia,Local Pumpkin Festival,1464 D,1089 U,379,1195,6,Kabocha
2398-P,36,1237.0526526002213,YRUEP,Chicago,New York,France,National Pumpkin Festival,1874 I,1360 X,380,1222,0,Kikuza
2402-P,22,1244.7833244539797,XDMKQ,Paris,Florida,China,Regional Pumpkin Festival,1479 W,1524 B,395,1339,-5,Kikuza
2016-P,50,1239.3774391012266,XMVQX,Houston,Texas,UK,Local Pumpkin Festival,1670 F,1617 D,410,1407,-8,Kikuza
2182-P,68,1243.427691269107,VPTNP,Nottingham,Texas,Canada,Regional Pumpkin Festival,1732 C,1628 E,395,1280,0,Queensland Blue
2672-P,84,1225.537339458242,NHWMS,Houston,Florida,Canada,National Pumpkin Festival,1771 V,1582 V,403,1349,-13,Queensland Blue
2298-P,98,1222.8569905580953,CGCSZ,Nottingham,California,Mexico,Regional Pumpkin Festival,1005 C,1824 F,406,1374,-14,Queensland Blue
2562-P,70,1222.056867558509,BQIHC,Nottingham,Florida,USA,National Pumpkin Festival,1673 S,1837 T,379,1133,10,Kabocha
2367-P,41,1238.9585500452667,QHVJO,Paris,Texas,France,National Pumpkin Festival,1648 P,1250 Z,373,1153,3,Pumpkin Pie
2202-P,41,1223.7705968040973,LJRGF,Houston,Florida,China,Local Pumpkin Festival,1591 S,1474 X,383,1189,-2,Queensland Blue
2438-P,21,1224.8502163428814,YDKNY,Paris,Florida,UK,National Pumpkin Festival,1093 I,1836 K,377,1132,9,Kabocha
2423-P,43,1231.7919189883396,GSHYM,Nottingham,New York,UK,National Pumpkin Festival,1737 P,1183 J,382,1208,2,Pumpkin Pie
2169-P,20,1220.3919376198203,HPRJC,New York,California,USA,Local Pumpkin Festival,1039 Y,1497 D,382,1177,1,Kabocha
2102-P,28,1217.5665300127118,HCHXS,Houston,Florida,USA,Local Pumpkin Festival,1070 L,1440 I,389,1307,-5,Pumpkin Pie
2605-P,91,1213.5027134409174,IWOEP,New York,Texas,Australia,Regional Pumpkin Festival,1387 E,1707 X,373,1096,9,Queensland Blue
2028-P,10,1216.9832412134856,RLWED,New York,California,UK,Local Pumpkin Festival,1416 S,1808 C,379,1147,1,Pumpkin Pie
2977-P,69,1214.8487587543204,SLOQF,Los Angeles,California,China,Local Pumpkin Festival,1157 B,1139 T,367,1107,9,Queensland Blue
2942-P,68,1206.4412201067432,PRUMB,New York,California,Mexico,Local Pumpkin Festival,1640 X,1627 F,391,1316,-9,Pumpkin Pie
2042-P,39,1204.9672896265984,EWUGQ,New York,California,China,Regional Pumpkin Festival,1732 O,1477 F,378,1172,0,Kikuza
2472-P,27,1211.5998957213014,IZMRH,Houston,Texas,Mexico,Regional Pumpkin Festival,1040 Y,1716 T,388,1275,-10,Pumpkin Pie
2278-P,18,1213.4540606364608,RYYSB,New York,Texas,UK,National Pumpkin Festival,1059 S,1720 H,382,1219,-2,Kikuza
2928-P,86,1216.3779065581039,LWXYG,New York,Texas,Canada,Local Pumpkin Festival,1238 F,1623 B,365,1094,8,Kikuza
2320-P,37,1215.6473143501207,DDLEJ,Los Angeles,New York,Canada,National Pumpkin Festival,1312 X,1621 U,371,1093,6,Kikuza
2719-P,18,1208.3330958839506,ZQKKN,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1547 N,1726 A,371,1154,8,Kikuza
