id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2431-P,63,1505.1044577211142,JUVAW,New York,New York,France,Regional Pumpkin Festival,1134 D,1300 Q,386,1275,18,Early Abundance
2634-P,46,1500.9358492083848,WRZDW,Los Angeles,California,China,National Pumpkin Festival,1473 H,1294 N,406,1429,6,Early Abundance
2722-P,36,1482.1798578547314,USYKS,Chicago,California,Canada,Regional Pumpkin Festival,1299 G,1997 A,422,1542,-8,Galeux d'Eysines
2784-P,92,1482.100403631106,VSARI,Los Angeles,New York,China,Local Pumpkin Festival,1272 R,1812 J,413,1501,3,Early Abundance
2331-P,53,1490.6327308490872,HMSYH,Chicago,New York,UK,Regional Pumpkin Festival,1265 J,1018 N,408,1422,4,Black Futsu
2650-P,61,1482.9090580195189,VDFTL,New York,Texas,Canada,Local Pumpkin Festival,1899 H,1779 N,406,1402,2,Black Futsu
2416-P,19,1489.913731352426,AYQPD,Chicago,Texas,Australia,Regional Pumpkin Festival,1843 Z,1565 Q,410,1484,2,Polar Bear
2361-P,35,1483.6535071879625,RXCMR,New York,Texas,Canada,Local Pumpkin Festival,1191 A,1656 W,430,1586,-11,Polar Bear
2326-P,12,1484.3271433031186,NFBYB,Nottingham,Texas,Mexico,National Pumpkin Festival,1935 Z,1546 O,414,1511,1,Polar Bear
2359-P,40,1471.5157967209816,DCJCM,Los Angeles,California,UK,National Pumpkin Festival,1261 J,1644 U,407,1434,2,Galeux d'Eysines
2929-P,93,1478.8655567858368,ALJPE,Los Angeles,Texas,UK,Regional Pumpkin Festival,1725 N,1112 F,411,1498,4,Galeux d'Eysines
2230-P,96,1475.4149921262638,VXLBR,Houston,New York,Mexico,National Pumpkin Festival,1801 J,1763 P,407,1445,-3,Black Futsu
2188-P,88,1469.8297860361636,SYRYD,Houston,Texas,Mexico,Local Pumpkin Festival,1069 O,1309 P,420,1511,-7,Galeux d'Eysines
2560-P,68,1467.3872138457373,RGIKQ,Nottingham,New York,Mexico,National Pumpkin Festival,1774 T,1352 C,401,1402,9,Black Futsu
2494-P,29,1453.9006053693593,HNZQQ,New York,Texas,UK,Local Pumpkin Festival,1887 H,1218 R,413,1460,1,Black Futsu
2042-P,90,1465.9599850289524,LCXAY,Houston,New York,Mexico,Local Pumpkin Festival,1308 X,1420 L,395,1272,18,Black Futsu
2374-P,94,1455.0130734797567,MEWFJ,Paris,New York,Canada,Regional Pumpkin Festival,1621 Y,1394 C,413,1450,-4,Galeux d'Eysines
2601-P,91,1445.3452541874722,RQNBF,Paris,New York,USA,National Pumpkin Festival,1885 Y,1279 R,400,1335,4,Early Abundance
2430-P,14,1449.4150768490508,PUJNM,New York,Florida,USA,Regional Pumpkin Festival,1939 X,1751 O,404,1388,9,Galeux d'Eysines
2278-P,27,1455.5914789950475,PHQYH,New York,Texas,Mexico,Local Pumpkin Festival,1155 H,1310 T,400,1369,9,Galeux d'Eysines
2014-P,46,1445.2408589851111,MYWVD,Paris,New York,Canada,Regional Pumpkin Festival,1533 R,1005 M,413,1484,3,Galeux d'Eysines
2821-P,67,1450.128009964712,MLUHW,Nottingham,Texas,Australia,National Pumpkin Festival,1503 W,1270 M,406,1429,-3,Early Abundance
2872-P,55,1436.8382944297045,VPDHP,Los Angeles,California,USA,Regional Pumpkin Festival,1304 Y,1347 X,391,1321,6,Polar Bear
2212-P,56,1452.617430246435,OAUBD,New York,Florida,Mexico,Local Pumpkin Festival,1673 V,1564 T,423,1550,-12,Polar Bear
2552-P,55,1436.7103835055605,ONORP,Chicago,California,UK,Regional Pumpkin Festival,1229 F,1828 R,380,1201,21,Galeux d'Eysines
2446-P,67,1436.031399415806,OFLOO,Paris,Florida,Mexico,Local Pumpkin Festival,1437 W,1336 S,380,1205,23,Black Futsu
2201-P,73,1444.1819496683777,PZGDY,Houston,Texas,Canada,Local Pumpkin Festival,1970 S,1503 R,412,1428,3,Polar Bear
2783-P,30,1441.8370099831372,LICJM,Houston,Texas,Canada,Local Pumpkin Festival,1978 M,1164 R,373,1165,22,Polar Bear
2038-P,67,1428.5060299066827,OMFFV,Los Angeles,Florida,Mexico,Local Pumpkin Festival,2000 N,1597 Y,435,1694,-20,Galeux d'Eysines
2931-P,69,1424.3746724734083,QSBJL,Nottingham,Florida,USA,National Pumpkin Festival,1732 U,1981 B,398,1292,13,Black Futsu
2389-P,14,1434.5130577385426,QSEVS,Houston,Florida,Canada,Regional Pumpkin Festival,1739 Y,1406 J,402,1372,8,Early Abundance
2796-P,47,1422.1735669169575,VZRSD,Chicago,California,Canada,Regional Pumpkin Festival,1054 K,1430 Y,396,1343,7,Black Futsu
2412-P,13,1430.4497599016875,JACLR,Paris,California,France,Local Pumpkin Festival,1624 T,1352 X,398,1360,0,Galeux d'Eysines
2922-P,32,1412.7873433390632,WPFLZ,Houston,California,Canada,Local Pumpkin Festival,1241 Q,1930 X,391,1241,12,Galeux d'Eysines
2399-P,23,1413.6504505686462,FIUSU,Nottingham,California,Canada,Regional Pumpkin Festival,1812 R,1790 T,384,1266,9,Galeux d'Eysines
2818-P,35,1409.2706447839737,DLYZX,New York,California,Canada,Regional Pumpkin Festival,1626 P,1925 B,387,1275,16,Polar Bear
2739-P,31,1409.5414901245385,GOQST,New York,New York,UK,Local Pumpkin Festival,1730 J,1025 P,410,1419,-4,Galeux d'Eysines
2412-P,28,1414.4493820695207,TKGWT,Los Angeles,Texas,Mexico,Local Pumpkin Festival,1987 T,1193 Z,399,1317,4,Polar Bear
2555-P,37,1414.62617115397,VDETO,Nottingham,New York,UK,Local Pumpkin Festival,1027 F,1591 A,404,1358,8,Polar Bear
2935-P,81,1412.4336459664628,VVNIK,Chicago,Texas,UK,National Pumpkin Festival,1229 D,1922 G,408,1402,3,Polar Bear
2336-P,89,1409.3201783392578,EFIRI,New York,Florida,UK,Local Pumpkin Festival,1895 Z,1170 W,406,1376,6,Galeux d'Eysines
2145-P,64,1408.8256384860724,NNFIG,New York,Texas,China,Regional Pumpkin Festival,1504 R,1923 Y,398,1351,-1,Black Futsu
2870-P,33,1389.42418251466,YVUCG,Houston,New York,UK,National Pumpkin Festival,1110 Q,1145 Y,400,1400,5,Polar Bear
2902-P,5,1396.5891353096813,BSZYJ,Paris,California,Australia,Regional Pumpkin Festival,1579 A,1939 I,387,1264,10,Polar Bear
2214-P,3,1397.1275398274884,VCIOE,Los Angeles,New York,USA,Regional Pumpkin Festival,1305 F,1894 Z,387,1257,12,Galeux d'Eysines
2459-P,52,1392.282669630833,FGUZN,Houston,New York,Canada,National Pumpkin Festival,1010 F,1171 I,390,1295,5,Early Abundance
2126-P,28,1377.869999807328,IJVHV,Houston,Texas,France,Local Pumpkin Festival,1015 L,1026 C,420,1483,-7,Galeux d'Eysines
2576-P,70,1391.2967590801418,ILLHV,Houston,Florida,China,Regional Pumpkin Festival,1251 Y,1926 G,396,1363,-3,Early Abundance
2192-P,55,1386.27330562938,WVBQW,Los Angeles,New York,China,Regional Pumpkin Festival,1664 K,1885 H,392,1285,9,Black Futsu
2298-P,79,1376.9087150078267,LMRMM,Los Angeles,California,France,Regional Pumpkin Festival,1974 M,1417 L,414,1457,0,Galeux d'Eysines
2313-P,81,1374.9254897052422,GCWVR,Los Angeles,New York,UK,Regional Pumpkin Festival,1632 R,1209 A,391,1269,11,Black Futsu
2406-P,78,1376.32872478012,NVFOR,Los Angeles,Florida,Australia,National Pumpkin Festival,1674 J,1250 Q,408,1394,-5,Early Abundance
2458-P,32,1382.4654941987246,UNPJW,Houston,New York,USA,Regional Pumpkin Festival,1712 Q,1299 G,399,1304,1,Polar Bear
2020-P,14,1385.4070517765358,SWHTP,Houston,Florida,Canada,National Pumpkin Festival,1916 U,1650 L,391,1246,9,Black Futsu
2699-P,80,1369.8206082470715,MWOLN,Los Angeles,Florida,UK,Local Pumpkin Festival,1944 B,1079 L,370,1124,26,Black Futsu
2248-P,16,1377.4052320234478,VUTKP,Los Angeles,New York,UK,National Pumpkin Festival,1631 L,1813 L,388,1252,5,Black Futsu
2511-P,50,1353.5802152846009,WQZMM,New York,New York,Australia,National Pumpkin Festival,1345 V,1051 E,382,1154,14,Polar Bear
2669-P,35,1360.7309660436586,DHRAE,Houston,Texas,Canada,Local Pumpkin Festival,1971 C,1693 C,395,1334,-2,Black Futsu
2264-P,50,1364.1497856033966,CEYTG,New York,New York,Canada,Local Pumpkin Festival,1075 L,1354 C,409,1435,-1,Galeux d'Eysines
2923-P,84,1358.049334095791,DGYSJ,Chicago,California,UK,Regional Pumpkin Festival,1602 L,1180 S,371,1139,14,Galeux d'Eysines
2948-P,52,1361.6197495535016,XNKVE,Los Angeles,California,USA,National Pumpkin Festival,1526 I,1070 T,393,1286,6,Galeux d'Eysines
2030-P,12,1345.6593414600939,QMMPY,Houston,New York,USA,Regional Pumpkin Festival,1188 C,1843 C,399,1312,6,Early Abundance
2642-P,70,1353.6898880945519,YKISQ,Nottingham,California,Canada,Local Pumpkin Festival,1647 L,1435 N,385,1263,5,Galeux d'Eysines
2035-P,23,1344.0943397056312,GTLKW,Los Angeles,Texas,Mexico,Local Pumpkin Festival,1854 U,1710 S,397,1308,8,Galeux d'Eysines
2086-P,65,1339.9892140645534,NVAWM,Los Angeles,Florida,China,Local Pumpkin Festival,1473 B,1131 H,380,1215,14,Black Futsu
2295-P,69,1351.7772477073595,YNKZD,Paris,Texas,USA,Regional Pumpkin Festival,1027 P,1757 U,407,1417,-9,Early Abundance
2512-P,49,1332.9933024961501,OYQNL,Paris,New York,Canada,National Pumpkin Festival,1577 U,1410 J,394,1273,10,Black Futsu
2637-P,43,1340.7701978804544,HMNVO,Paris,New York,USA,Local Pumpkin Festival,1344 L,1291 S,399,1370,3,Black Futsu
2181-P,18,1331.0435560140759,ZDVTY,Chicago,New York,France,Local Pumpkin Festival,1381 H,1695 A,408,1386,-4,Black Futsu
2911-P,28,1336.6914356965572,WFPOM,Chicago,New York,China,Local Pumpkin Festival,1389 M,1896 Z,392,1304,7,Galeux d'Eysines
2640-P,76,1321.3660895116627,UAQWN,New York,New York,Canada,Local Pumpkin Festival,1188 R,1001 B,381,1224,8,Polar Bear
2150-P,33,1320.1057113427669,DOJJN,Houston,Florida,Mexico,Regional Pumpkin Festival,1703 N,1296 A,395,1270,10,Early Abundance
2088-P,48,1327.031108985655,MDUOF,Los Angeles,Texas,UK,Regional Pumpkin Festival,1281 T,1707 U,387,1273,9,Polar Bear
2461-P,28,1318.642637112178,ETBYU,Chicago,New York,Australia,National Pumpkin Festival,1290 M,1882 T,399,1377,-7,Early Abundance
2338-P,73,1317.033165305853,CBGYJ,Los Angeles,Texas,Canada,Regional Pumpkin Festival,1801 P,1881 H,394,1280,8,Galeux d'Eysines
2072-P,58,1320.632876904309,OYTSG,Los Angeles,California,Canada,Regional Pumpkin Festival,1521 Q,1836 X,384,1232,9,Black Futsu
2473-P,14,1323.361780389212,UCKBG,Houston,New York,Australia,National Pumpkin Festival,1243 C,1859 O,395,1267,4,Polar Bear
2488-P,15,1321.249486288987,QEAJA,Paris,Florida,France,Regional Pumpkin Festival,1805 M,1726 D,389,1295,3,Polar Bear
2824-P,8,1319.4081873102114,KMGZQ,Chicago,New York,Australia,Regional Pumpkin Festival,1698 K,1035 W,382,1228,5,Black Futsu
2686-P,1,1322.029893941246,LCLOK,Houston,New York,UK,National Pumpkin Festival,1052 X,1021 R,374,1161,11,Galeux d'Eysines
2787-P,100,1321.1969997743145,VJVDE,Houston,Florida,USA,Regional Pumpkin Festival,1734 C,1970 B,378,1199,9,Early Abundance
2330-P,38,1314.9078803993762,XTYUA,Nottingham,New York,China,National Pumpkin Festival,1909 B,1532 Y,378,1164,15,Polar Bear
2600-P,5,1310.1983536761254,IBKSO,Nottingham,Texas,China,Local Pumpkin Festival,1215 V,1438 Z,391,1270,5,Black Futsu
2475-P,42,1304.872320591472,UQZPF,New York,New York,China,Regional Pumpkin Festival,1808 O,1098 W,375,1143,17,Early Abundance
2782-P,1,1305.1905070636421,ETRTH,Chicago,Florida,Australia,Regional Pumpkin Festival,1902 K,1532 C,382,1227,8,Black Futsu
2204-P,29,1308.5776217682287,ZCZSL,Chicago,New York,USA,Regional Pumpkin Festival,1681 Z,1101 A,385,1211,8,Polar Bear
2041-P,36,1313.2848250670359,IAMUK,Paris,California,USA,Regional Pumpkin Festival,1333 E,1650 N,395,1350,-1,Galeux d'Eysines
2635-P,14,1304.2577707562596,DGYZP,New York,Texas,Canada,National Pumpkin Festival,1749 X,1553 B,401,1368,-6,Black Futsu
2286-P,13,1304.7638955879956,TTRTD,Los Angeles,New York,China,Regional Pumpkin Festival,1676 M,1426 A,386,1257,8,Polar Bear
2632-P,13,1311.8940959660335,FRLIM,Houston,California,Canada,Regional Pumpkin Festival,1137 K,1157 Z,373,1170,15,Galeux d'Eysines
2242-P,95,1313.6920939292759,SKTFT,Nottingham,New York,Australia,National Pumpkin Festival,1849 S,1187 P,387,1286,5,Galeux d'Eysines
2316-P,97,1300.1917859449982,JIXAK,Los Angeles,New York,USA,Regional Pumpkin Festival,1837 J,1792 P,410,1484,-17,Polar Bear
2749-P,54,1300.0790404146537,PDKZW,Paris,New York,Australia,National Pumpkin Festival,1284 R,1801 G,368,1125,13,Early Abundance
2605-P,3,1293.105197886005,BWXNN,Paris,New York,Canada,Local Pumpkin Festival,1887 F,1948 J,397,1288,5,Early Abundance
2048-P,17,1298.5613849237561,CGETG,Nottingham,California,France,Regional Pumpkin Festival,1138 W,1835 O,384,1246,9,Black Futsu
2400-P,73,1283.0878941453993,MQHPX,New York,New York,China,Local Pumpkin Festival,1225 K,1316 Y,390,1238,2,Galeux d'Eysines
2421-P,28,1280.5358054833487,MZMOR,Paris,New York,Australia,Regional Pumpkin Festival,1129 O,1822 R,377,1120,11,Galeux d'Eysines
2794-P,28,1288.183146296069,VPPHJ,Houston,Texas,USA,National Pumpkin Festival,1875 Y,1129 V,387,1267,7,Polar Bear
2459-P,29,1289.8184133321047,OPKDW,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1994 L,2000 A,380,1195,12,Galeux d'Eysines
2687-P,81,1288.7265467530117,OIJEV,Houston,California,China,National Pumpkin Festival,1459 Z,1580 N,382,1171,13,Polar Bear
2843-P,81,1292.8453190308064,DWPKL,Paris,New York,China,Regional Pumpkin Festival,1238 L,1963 V,394,1331,-5,Early Abundance
2734-P,16,1281.7269845195115,XNTFJ,Paris,New York,Canada,Local Pumpkin Festival,1069 X,1034 X,394,1266,-4,Galeux d'Eysines
2750-P,79,1289.8017953401431,TLQPZ,Houston,California,China,Local Pumpkin Festival,1829 V,1540 J,386,1270,4,Early Abundance
2371-P,74,1272.984301730059,NVNCA,Paris,New York,Canada,Regional Pumpkin Festival,1249 G,1626 I,383,1241,5,Black Futsu
2141-P,8,1274.3756937002763,HRYUL,Nottingham,California,UK,Regional Pumpkin Festival,1596 W,1818 Q,393,1298,3,Galeux d'Eysines
2786-P,26,1267.17592990119,TWHMX,New York,Texas,China,Regional Pumpkin Festival,1256 X,1142 G,391,1233,-1,Early Abundance
2147-P,38,1272.5974394092336,JNESZ,Chicago,Texas,USA,Local Pumpkin Festival,1912 S,1038 C,384,1217,2,Galeux d'Eysines
2921-P,99,1278.3858301145956,ZCCMG,Los Angeles,Florida,Mexico,National Pumpkin Festival,1702 D,1683 M,374,1158,7,Black Futsu
2153-P,48,1267.6959782291203,VJRSX,Chicago,Texas,Mexico,Regional Pumpkin Festival,1177 P,1856 V,386,1230,3,Early Abundance
2195-P,37,1258.41933404468,AOEIU,Houston,Florida,Australia,Local Pumpkin Festival,1911 O,1678 W,404,1362,-11,Polar Bear
2542-P,47,1272.8627318134531,ZPDHJ,New York,California,Australia,Local Pumpkin Festival,1400 P,1394 G,376,1165,10,Early Abundance
2928-P,8,1267.1440180046484,WVIXL,New York,California,Canada,National Pumpkin Festival,1319 M,1608 Y,374,1138,14,Polar Bear
2195-P,93,1263.7691184068099,PMEFV,Los Angeles,Texas,Canada,Local Pumpkin Festival,1321 H,1370 K,0,5,3,Polar Bear
2353-P,42,1265.4614938618615,UTVEZ,Houston,New York,UK,Local Pumpkin Festival,1704 X,1349 H,369,1094,14,Galeux d'Eysines
2952-P,16,1252.024215455167,RDWWD,Nottingham,Texas,France,Regional Pumpkin Festival,1700 M,1101 U,377,1161,6,Galeux d'Eysines
2990-P,87,1267.5244550509378,IACLM,Chicago,California,China,Local Pumpkin Festival,1275 T,1108 F,377,1143,9,Galeux d'Eysines
2698-P,80,1264.3267229385674,PIJXC,Paris,California,USA,Regional Pumpkin Festival,1986 G,1901 F,388,1266,-2,Galeux d'Eysines
2828-P,62,1253.9716382492334,OUSWD,New York,New York,Canada,Local Pumpkin Festival,1299 N,1672 O,369,1129,11,Black Futsu
2578-P,53,1259.817754164338,ZAMGY,Chicago,Florida,China,National Pumpkin Festival,1988 H,1702 F,401,1318,-6,Black Futsu
2949-P,51,1257.427146841772,IROOY,Chicago,California,USA,Local Pumpkin Festival,1672 A,1442 H,384,1199,3,Polar Bear
2569-P,98,1258.3663610676304,ILBKA,New York,New York,Canada,National Pumpkin Festival,1490 T,1822 P,382,1222,0,Early Abundance
2484-P,50,1243.831550816074,FUQQT,Chicago,New York,Mexico,Regional Pumpkin Festival,1883 M,1193 T,377,1148,12,Black Futsu
2806-P,76,1239.8622400462627,PWNOW,Paris,California,France,Local Pumpkin Festival,1214 A,1384 G,386,1211,2,Early Abundance
2536-P,30,1257.2735575992615,ZYWAS,New York,Texas,Canada,Local Pumpkin Festival,1368 L,1609 Z,395,1329,-10,Early Abundance
2377-P,3,1243.9947672421113,OBKHF,Los Angeles,Florida,Mexico,National Pumpkin Festival,1002 T,1481 K,365,1093,18,Black Futsu
2871-P,30,1236.2339857760817,GLIHY,Paris,California,France,Local Pumpkin Festival,1856 O,1878 U,388,1239,1,Galeux d'Eysines
2484-P,36,1245.5772613650188,FTLDO,Los Angeles,Texas,China,Regional Pumpkin Festival,1484 R,1991 T,381,1195,-1,Black Futsu
2389-P,71,1242.6592529444024,CWLVT,Chicago,California,China,National Pumpkin Festival,1524 Q,1727 Z,381,1221,3,Galeux d'Eysines
2945-P,67,1244.8472139649093,QYJKY,Houston,Florida,USA,National Pumpkin Festival,1655 B,1221 F,401,1334,-3,Black Futsu
2157-P,66,1237.2113783378154,RMOBC,Los Angeles,Florida,China,National Pumpkin Festival,1181 P,1408 I,408,1407,-10,Early Abundance
2611-P,87,1238.922986328043,RMTOM,Chicago,New York,UK,National Pumpkin Festival,1730 Z,1604 D,395,1280,0,Galeux d'Eysines
2213-P,39,1236.538444175385,RXDWW,New York,California,France,Local Pumpkin Festival,1567 R,1274 I,404,1345,-10,Galeux d'Eysines
2271-P,48,1230.9661968545988,YJHXC,Paris,Texas,Australia,Regional Pumpkin Festival,1233 M,1130 U,400,1374,-8,Early Abundance
2165-P,93,1224.1074990751222,LDGSY,Houston,California,USA,Local Pumpkin Festival,1848 E,1514 K,377,1134,13,Galeux d'Eysines
2238-P,87,1237.9511300530285,TTOSK,Houston,New York,China,Regional Pumpkin Festival,1827 L,1070 V,374,1159,1,Polar Bear
2108-P,69,1224.869830571115,NGYVV,Nottingham,California,France,National Pumpkin Festival,1710 N,1211 Z,375,1185,0,Polar Bear
2122-P,62,1219.429563468136,LFRLN,Paris,California,Mexico,National Pumpkin Festival,1356 Q,1632 K,373,1131,6,Black Futsu
2113-P,2,1227.7715205242857,POJQE,New York,California,France,Regional Pumpkin Festival,1696 K,1997 G,383,1211,2,Black Futsu
2899-P,10,1224.0942630123347,TXNWL,Nottingham,Florida,USA,Local Pumpkin Festival,1161 R,1470 W,381,1172,7,Polar Bear
2171-P,98,1212.4391927124932,HIMFZ,Chicago,Florida,Canada,National Pumpkin Festival,1320 X,1280 G,393,1301,-7,Galeux d'Eysines
2031-P,34,1212.7481246078387,BFHKJ,New York,New York,China,Local Pumpkin Festival,1127 Y,1379 V,372,1100,8,Black Futsu
2714-P,64,1226.4191491324455,QJZCP,New York,New York,USA,National Pumpkin Festival,1896 R,1923 Z,374,1149,11,Polar Bear
2544-P,99,1214.599622771144,GEAMQ,Houston,California,France,National Pumpkin Festival,1771 J,1556 K,372,1113,5,Polar Bear
2050-P,75,1206.4863124873489,CAXHW,Chicago,Texas,France,Regional Pumpkin Festival,1356 O,1269 B,391,1321,-5,Polar Bear
2769-P,65,1218.4668444367126,EARYG,Chicago,Texas,Australia,Local Pumpkin Festival,1671 G,1650 D,380,1179,7,Polar Bear
2471-P,36,1219.9497043620795,GOEOA,Los Angeles,New York,France,Local Pumpkin Festival,1361 Q,1057 D,389,1274,-7,Polar Bear
2864-P,47,1205.8160311477259,AQRPJ,Nottingham,Florida,Canada,National Pumpkin Festival,1038 E,1601 S,380,1222,-6,Polar Bear
2377-P,4,1212.164225644432,EXBLM,Nottingham,Texas,Mexico,Local Pumpkin Festival,1265 P,1802 D,369,1094,8,Early Abundance
