id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2391-P,69,1655.7685627471656,IUVAO,Los Angeles,California,USA,National Pumpkin Festival,1585 D,1960 J,406,1425,12,Lady Godiva
2432-P,55,1668.9023096030578,VGMRY,New York,California,Australia,Local Pumpkin Festival,1930 M,1885 O,415,1503,14,Lady Godiva
2853-P,14,1659.9993451982737,JDSXP,Nottingham,Florida,China,National Pumpkin Festival,1119 R,1652 A,416,1534,8,Lady Godiva
2318-P,53,1629.8820882868022,KEBEJ,Paris,Florida,Canada,Regional Pumpkin Festival,1269 H,1383 X,410,1429,9,Lady Godiva
2032-P,59,1589.2014730032533,NVMWB,Paris,New York,Mexico,Regional Pumpkin Festival,1246 N,1955 B,424,1530,5,White Pumpkin
2649-P,19,1583.2481477716938,XVZHG,Houston,Texas,China,National Pumpkin Festival,1824 L,1185 L,429,1627,-5,Porcelain Doll
2390-P,66,1586.9934563543648,PIZIV,New York,California,USA,Regional Pumpkin Festival,1715 T,1322 N,413,1445,5,White Pumpkin
2577-P,83,1585.5558931184933,SZHXF,Chicago,New York,China,Regional Pumpkin Festival,1590 K,1012 S,427,1541,2,Porcelain Doll
2216-P,45,1566.6201072046533,NPULQ,Los Angeles,New York,USA,Local Pumpkin Festival,1828 B,1881 P,393,1283,26,Hooligan
2817-P,28,1563.2797035584226,AUOON,Chicago,California,Mexico,National Pumpkin Festival,1499 G,1282 K,419,1499,-1,Lady Godiva
2531-P,59,1548.809166688472,QMASY,Chicago,Texas,Canada,Regional Pumpkin Festival,1379 G,1556 N,409,1474,4,White Pumpkin
2575-P,13,1548.2166486084461,KQKDZ,New York,California,Australia,National Pumpkin Festival,1078 T,1500 X,406,1384,11,Lady Godiva
2751-P,58,1543.8662813361734,GZRDF,Paris,Texas,Canada,Regional Pumpkin Festival,1704 N,1100 R,413,1476,-1,Porcelain Doll
2402-P,90,1554.8422225229442,WUKLK,Chicago,Texas,China,Regional Pumpkin Festival,1011 Y,1296 I,425,1613,-5,White Pumpkin
2076-P,46,1551.2137712398544,QMHCT,Houston,Texas,Mexico,Local Pumpkin Festival,1160 R,1523 W,412,1442,12,Hooligan
2198-P,23,1546.9467103024945,PMRKD,Houston,New York,USA,Regional Pumpkin Festival,1605 J,1001 X,411,1442,3,Lady Godiva
2655-P,48,1532.2056612633169,LEZRQ,Houston,Florida,China,Regional Pumpkin Festival,1927 P,1112 J,412,1486,-2,Lady Godiva
2779-P,83,1523.1728552214802,QLVMK,Paris,New York,France,Regional Pumpkin Festival,1464 R,1674 Q,408,1436,3,White Pumpkin
2589-P,91,1536.1613131156191,FVRJQ,Los Angeles,California,France,National Pumpkin Festival,1908 Y,1808 A,404,1431,3,Porcelain Doll
2732-P,2,1528.8707798132673,ZWTDP,Los Angeles,Texas,Australia,National Pumpkin Festival,1964 D,1189 G,396,1345,18,Hooligan
2809-P,1,1520.959008722566,RYEWB,Paris,New York,Canada,Local Pumpkin Festival,1866 L,1715 X,409,1433,9,White Pumpkin
2129-P,97,1522.9316388824955,YZNDE,Houston,New York,USA,National Pumpkin Festival,1946 H,1809 T,419,1484,4,Lady Godiva
2084-P,61,1530.06704839319,IZYEO,Houston,Texas,China,Local Pumpkin Festival,1666 U,1497 R,424,1524,5,Porcelain Doll
2690-P,98,1523.465168107301,QWUZR,Nottingham,Texas,Mexico,Regional Pumpkin Festival,1443 I,1590 F,422,1519,3,Hooligan
2300-P,24,1518.3531538769603,ZOGKB,New York,Florida,China,National Pumpkin Festival,1723 D,1406 C,420,1549,-5,White Pumpkin
2124-P,69,1521.1637883549556,VYZIB,New York,Florida,Canada,Local Pumpkin Festival,1901 O,1479 S,443,1698,-11,Hooligan
2077-P,43,1502.2325932867825,DSPQZ,Los Angeles,California,France,Regional Pumpkin Festival,1638 H,1455 F,413,1436,6,Porcelain Doll
2608-P,91,1505.5373714240268,JKFLG,Los Angeles,New York,France,National Pumpkin Festival,1369 H,1238 V,422,1532,-3,Porcelain Doll
2930-P,4,1499.267203791067,EVQWP,New York,California,France,National Pumpkin Festival,1936 M,1370 W,398,1384,7,Porcelain Doll
2524-P,76,1487.2052549924701,YIWPW,Los Angeles,Florida,UK,Local Pumpkin Festival,1560 C,1213 T,406,1403,8,Porcelain Doll
2034-P,85,1488.849912471138,MQRUQ,New York,New York,Canada,National Pumpkin Festival,1371 O,1182 T,386,1276,22,Lady Godiva
2851-P,45,1491.2875440260395,TODTT,Nottingham,California,Australia,National Pumpkin Festival,1028 H,1086 F,405,1429,7,Hooligan
2106-P,46,1479.9714358467609,AOATI,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1993 W,1567 W,419,1535,-6,Lady Godiva
2765-P,50,1477.500891267322,MGVFX,Chicago,New York,Australia,National Pumpkin Festival,1553 O,1864 C,421,1503,-3,Hooligan
2317-P,35,1486.3342610057443,KFWLI,New York,New York,Australia,Local Pumpkin Festival,1167 P,1517 W,410,1426,0,Hooligan
2028-P,56,1484.8269896013662,KUGSZ,Paris,New York,Australia,National Pumpkin Festival,1676 W,1108 W,406,1410,9,Lady Godiva
2734-P,40,1486.2197127053514,EQGCA,Paris,Florida,Canada,Local Pumpkin Festival,1983 B,1607 R,419,1483,3,White Pumpkin
2415-P,15,1482.9396758433431,MMULJ,Paris,Florida,UK,Local Pumpkin Festival,1228 H,1964 J,426,1582,-10,White Pumpkin
2529-P,73,1481.7447862429544,HHIFG,New York,California,UK,National Pumpkin Festival,1942 Y,1632 U,423,1506,-7,Porcelain Doll
2786-P,34,1472.292606761679,FTYQG,Houston,California,Canada,National Pumpkin Festival,1140 M,1284 T,406,1430,-1,Porcelain Doll
2365-P,16,1471.4286537133157,NKLAQ,New York,Florida,Canada,National Pumpkin Festival,1320 Y,1359 E,413,1498,0,Lady Godiva
2417-P,25,1483.881412560679,AGNUD,New York,Texas,Canada,Local Pumpkin Festival,1185 S,1943 N,416,1449,4,Lady Godiva
2753-P,37,1469.864219560288,VITAZ,Paris,California,China,Regional Pumpkin Festival,1416 A,1652 P,413,1512,-3,White Pumpkin
2063-P,23,1470.165782732889,TOZMX,Chicago,Florida,France,National Pumpkin Festival,1092 W,1750 D,409,1408,8,Hooligan
2907-P,28,1464.038236857392,DZNRR,Los Angeles,Florida,USA,National Pumpkin Festival,1321 D,1462 I,412,1459,-2,Porcelain Doll
2084-P,62,1467.0648664338514,PDNAC,Houston,Texas,USA,Regional Pumpkin Festival,1551 H,1391 N,390,1268,11,Lady Godiva
2551-P,36,1463.101506896317,TUUDL,Houston,California,Mexico,National Pumpkin Festival,1680 V,1458 R,408,1449,5,Porcelain Doll
2638-P,97,1452.9332891860977,DXZZW,Los Angeles,Texas,Mexico,National Pumpkin Festival,1816 X,1274 L,403,1333,9,White Pumpkin
2076-P,36,1446.6911455607042,WQIDO,Houston,Texas,Canada,Local Pumpkin Festival,1435 E,1093 J,403,1387,1,Porcelain Doll
2277-P,24,1441.8583690281957,DGDZP,Chicago,Texas,Mexico,National Pumpkin Festival,1157 M,1429 A,407,1374,8,Hooligan
2393-P,91,1443.7778054885566,MBREA,Los Angeles,Florida,UK,National Pumpkin Festival,1759 X,1353 W,417,1487,-3,Hooligan
2854-P,59,1454.400208255276,CKDKX,Paris,California,Australia,Regional Pumpkin Festival,1514 E,1476 G,410,1431,6,Porcelain Doll
2286-P,75,1447.8084094766527,FFHWL,Houston,Florida,Canada,Regional Pumpkin Festival,1978 L,1055 L,395,1319,6,White Pumpkin
2947-P,12,1443.1176327420399,VJNCW,New York,New York,USA,Local Pumpkin Festival,1488 M,1802 X,424,1549,-3,Hooligan
2813-P,61,1443.948653335683,EHRWE,Los Angeles,California,China,Regional Pumpkin Festival,1653 R,1506 Q,381,1201,15,Lady Godiva
2094-P,2,1448.9367692451924,PXWQZ,Nottingham,Florida,France,Local Pumpkin Festival,1376 Y,1807 Y,378,1200,16,White Pumpkin
2865-P,79,1430.8950621353463,DTLLE,Chicago,Florida,Canada,National Pumpkin Festival,1890 Y,1739 Y,403,1423,-3,Porcelain Doll
2626-P,87,1426.9747531646863,LTFAE,Chicago,California,France,Local Pumpkin Festival,1353 I,1098 X,379,1165,21,Porcelain Doll
2959-P,77,1426.0425434047356,PSWFT,New York,Florida,UK,National Pumpkin Festival,1746 A,1974 X,441,1701,-18,Lady Godiva
2092-P,85,1431.4279657704756,SRNEQ,New York,California,France,National Pumpkin Festival,1079 R,1039 L,390,1294,10,Porcelain Doll
2629-P,14,1421.1005025757477,RBSBT,New York,Florida,Mexico,Regional Pumpkin Festival,1568 P,1485 W,400,1373,0,White Pumpkin
2463-P,52,1435.9758431008086,ONSCW,Paris,Florida,Australia,National Pumpkin Festival,1843 S,1202 Y,403,1343,6,Hooligan
2237-P,31,1418.3146226100623,XNFKN,Los Angeles,New York,France,Regional Pumpkin Festival,1614 L,1060 P,399,1351,3,Lady Godiva
2035-P,8,1423.512244425714,ZUHDH,Houston,Florida,Australia,National Pumpkin Festival,1121 N,1707 B,383,1250,18,Hooligan
2259-P,27,1411.6713392101228,AMCSJ,Houston,New York,USA,Local Pumpkin Festival,1643 D,1273 U,385,1263,9,Porcelain Doll
2303-P,73,1417.4584557395428,XPMJD,New York,Texas,China,Local Pumpkin Festival,1708 G,1506 W,388,1271,7,White Pumpkin
2211-P,52,1405.1876427046955,XVUVU,Nottingham,Florida,France,National Pumpkin Festival,1525 Y,1019 A,409,1417,0,Porcelain Doll
2558-P,54,1416.1300033554435,YQFQB,Nottingham,California,Canada,Regional Pumpkin Festival,1263 F,1516 R,392,1316,4,Porcelain Doll
2798-P,52,1412.9035649243742,PQIPM,Houston,New York,Canada,Regional Pumpkin Festival,1163 I,1370 U,400,1356,-1,Hooligan
2683-P,95,1413.8980249213055,AJWTB,Houston,New York,Canada,Local Pumpkin Festival,1511 Y,1437 C,405,1409,-2,White Pumpkin
2878-P,99,1398.1873719999567,AQDFI,Houston,Florida,UK,National Pumpkin Festival,1570 D,1866 V,403,1369,-2,White Pumpkin
2218-P,91,1394.6933978386223,BFKCJ,Los Angeles,California,Mexico,Local Pumpkin Festival,1751 A,1411 I,404,1350,2,Porcelain Doll
2307-P,47,1384.1561089763418,SXUKS,New York,Texas,China,Local Pumpkin Festival,1706 A,1077 X,408,1400,0,Hooligan
2600-P,31,1395.301963115111,OJKKD,Paris,Florida,China,Regional Pumpkin Festival,1227 S,1580 J,386,1259,8,White Pumpkin
2723-P,22,1383.7361861392856,HHZAX,Paris,New York,China,Regional Pumpkin Festival,1208 P,1833 C,391,1256,12,Hooligan
2094-P,74,1394.0037475647405,VCTYB,New York,California,Canada,National Pumpkin Festival,1208 M,1689 Z,396,1299,7,Porcelain Doll
2400-P,46,1386.4293612940237,FYXDP,New York,Texas,China,National Pumpkin Festival,1371 F,1901 D,414,1486,-6,Lady Godiva
2841-P,66,1381.2941759917885,MWGIV,New York,New York,USA,Local Pumpkin Festival,1742 J,1331 I,401,1359,3,Lady Godiva
2731-P,79,1379.3393727475777,BMJXB,New York,New York,Canada,Regional Pumpkin Festival,1355 V,1410 H,395,1288,6,White Pumpkin
2372-P,50,1376.219710636884,OBULE,Houston,New York,Mexico,Local Pumpkin Festival,1110 S,1984 E,410,1451,0,Porcelain Doll
2658-P,60,1380.6981094835326,QFMAR,Chicago,Texas,France,National Pumpkin Festival,1730 V,1617 E,388,1264,11,Porcelain Doll
2791-P,3,1388.415886707604,WXEIA,Houston,New York,Canada,Regional Pumpkin Festival,1721 P,1173 K,403,1402,4,Hooligan
2918-P,80,1373.7829953832552,MQIXH,Los Angeles,New York,China,National Pumpkin Festival,1060 Z,1518 C,394,1302,9,White Pumpkin
2633-P,1,1382.3237184919417,PXESH,Nottingham,New York,Australia,Regional Pumpkin Festival,1884 U,1879 P,389,1241,16,Hooligan
2354-P,25,1369.6581794340163,IRVII,Chicago,California,China,Regional Pumpkin Festival,1832 P,1063 M,372,1132,20,Porcelain Doll
2389-P,3,1363.7153692170978,DSGCX,New York,Florida,USA,Regional Pumpkin Festival,1135 Y,1572 U,384,1250,11,Porcelain Doll
2658-P,42,1364.102480392903,GDCIQ,Los Angeles,California,France,Local Pumpkin Festival,1174 O,1241 H,378,1158,15,Porcelain Doll
2636-P,9,1351.383631842211,VDZQQ,Paris,Florida,Mexico,National Pumpkin Festival,1855 O,1297 D,399,1333,-3,Hooligan
2401-P,82,1364.5314998766407,ICAJA,Chicago,Texas,USA,National Pumpkin Festival,1099 R,1695 P,408,1434,-1,Hooligan
2836-P,63,1356.9566824370995,OENCR,New York,Texas,USA,Local Pumpkin Festival,1824 K,1305 C,373,1139,15,White Pumpkin
2067-P,22,1345.560081419535,KOISR,Los Angeles,California,Mexico,Regional Pumpkin Festival,1224 O,1657 L,388,1292,10,Lady Godiva
2642-P,42,1354.8602518504485,RJJZS,Chicago,Florida,Mexico,Local Pumpkin Festival,1234 I,1344 V,395,1318,2,White Pumpkin
2103-P,94,1346.6442155353725,VKASV,Chicago,Florida,USA,Local Pumpkin Festival,1585 O,1114 C,393,1257,8,Hooligan
2900-P,30,1358.9449650082738,VCFTB,Houston,New York,UK,Regional Pumpkin Festival,1401 I,1728 J,391,1304,-1,Porcelain Doll
2041-P,1,1340.7400337047875,HCYVS,Paris,California,UK,Regional Pumpkin Festival,1066 S,1802 W,382,1216,11,Lady Godiva
2010-P,75,1349.812024445273,MZWDV,Chicago,Texas,Mexico,Regional Pumpkin Festival,1824 F,1192 K,409,1410,-8,White Pumpkin
2714-P,85,1330.4534197105095,JGANP,New York,Texas,UK,Regional Pumpkin Festival,1368 K,1282 M,386,1270,3,Lady Godiva
2263-P,79,1340.024936079979,SNHCF,Nottingham,Florida,UK,Regional Pumpkin Festival,1495 Q,1071 A,405,1370,3,Porcelain Doll
2095-P,12,1324.5256976345554,SCEXG,New York,Florida,USA,Local Pumpkin Festival,1889 B,1397 B,399,1391,-7,Lady Godiva
2643-P,34,1328.4271040093154,NFRVF,Chicago,California,Mexico,National Pumpkin Festival,1670 Z,1858 N,398,1304,2,Hooligan
2853-P,34,1317.0932692652568,YSHNY,New York,New York,Canada,Regional Pumpkin Festival,1886 T,1556 H,382,1223,11,Lady Godiva
2467-P,98,1318.9098685979843,OYGAI,Paris,Texas,France,Local Pumpkin Festival,1561 H,1559 A,393,1265,6,Lady Godiva
2436-P,23,1332.6616049902514,GAJMM,Houston,California,UK,Local Pumpkin Festival,1685 T,1894 S,393,1275,3,Porcelain Doll
2369-P,98,1320.1819708542898,RPLFK,Nottingham,Texas,Mexico,Local Pumpkin Festival,1229 Q,1095 T,405,1385,-4,Lady Godiva
2459-P,16,1310.5824706740677,WREUY,Chicago,Texas,China,Local Pumpkin Festival,1524 R,1868 M,392,1280,5,Lady Godiva
2518-P,68,1324.9378278121353,DFAZX,Paris,Texas,UK,National Pumpkin Festival,1864 U,1668 W,384,1232,5,Porcelain Doll
2265-P,57,1321.3491529524326,KTWGH,Chicago,New York,Canada,Local Pumpkin Festival,1499 Q,1402 B,393,1267,9,Porcelain Doll
2266-P,27,1309.3550945883617,QMFJY,Chicago,Texas,China,Regional Pumpkin Festival,1122 O,1709 M,395,1288,0,Hooligan
2446-P,26,1315.3481758227572,CQTOR,Los Angeles,Florida,Australia,Regional Pumpkin Festival,1817 B,1937 H,380,1232,7,White Pumpkin
2412-P,42,1316.8102145362645,MBATS,Chicago,Texas,UK,Regional Pumpkin Festival,1036 P,1176 I,374,1154,15,White Pumpkin
2540-P,16,1317.762341341935,ADPUW,Los Angeles,Florida,USA,Regional Pumpkin Festival,1932 Y,1073 S,377,1199,12,White Pumpkin
2849-P,76,1321.3716086763889,CDCCZ,Nottingham,Texas,China,National Pumpkin Festival,1373 L,1721 Z,376,1170,10,Porcelain Doll
2200-P,50,1307.433549489826,DFFDL,Los Angeles,Florida,China,National Pumpkin Festival,1462 H,1151 E,393,1270,5,Lady Godiva
2058-P,97,1306.6328649120405,ZBRWS,Paris,California,France,National Pumpkin Festival,1668 L,1399 A,371,1144,12,White Pumpkin
2327-P,56,1317.4995257956907,EPWKW,New York,California,Australia,Regional Pumpkin Festival,1766 Q,1634 K,387,1229,4,Lady Godiva
2877-P,44,1302.2075219340622,ZVAXJ,Chicago,New York,France,National Pumpkin Festival,1332 Y,1363 T,387,1217,6,White Pumpkin
2631-P,3,1317.6675548255444,FJJUQ,Paris,California,Mexico,National Pumpkin Festival,1144 J,1125 E,404,1343,-7,White Pumpkin
2779-P,90,1309.747851437889,GGALN,Chicago,California,UK,National Pumpkin Festival,1834 C,1072 G,407,1363,-4,White Pumpkin
2418-P,38,1316.8823217721656,FMDZW,New York,Texas,France,National Pumpkin Festival,1028 L,1119 J,391,1261,5,Hooligan
2121-P,46,1295.1544850341975,ENRAE,Houston,New York,Australia,Local Pumpkin Festival,1995 C,1474 U,379,1163,17,Lady Godiva
2443-P,97,1300.361829851754,NKIBJ,New York,Florida,China,Regional Pumpkin Festival,1116 G,1784 K,394,1288,0,Lady Godiva
2304-P,78,1301.361223077774,WMVAK,Nottingham,Florida,France,Local Pumpkin Festival,1621 L,1859 E,418,1478,-11,White Pumpkin
2316-P,10,1291.6311924848706,SUYJS,Chicago,New York,China,National Pumpkin Festival,1202 V,1051 Y,375,1125,19,Lady Godiva
2770-P,100,1286.0849713413045,RUKFF,New York,New York,USA,National Pumpkin Festival,1074 F,1635 J,398,1294,-1,White Pumpkin
2973-P,36,1302.9926111446694,IEYNV,Los Angeles,Texas,Australia,Local Pumpkin Festival,1279 S,1506 K,388,1250,-1,Lady Godiva
2915-P,46,1294.4786465000361,QPWLE,Houston,New York,USA,Regional Pumpkin Festival,1632 F,1870 V,387,1237,2,Lady Godiva
2471-P,36,1299.3890071492642,VIWEV,Los Angeles,Florida,Canada,National Pumpkin Festival,1613 F,1222 V,370,1125,10,Hooligan
2826-P,67,1281.7466459423304,LAEFM,Los Angeles,Florida,China,National Pumpkin Festival,1245 P,1425 Y,391,1257,2,White Pumpkin
2578-P,71,1285.4310550773516,ANXKB,Chicago,California,USA,Local Pumpkin Festival,1670 C,1719 F,376,1190,8,Lady Godiva
2865-P,65,1295.358681243658,UABAK,Los Angeles,California,France,National Pumpkin Festival,1165 V,1233 Y,379,1175,11,White Pumpkin
2193-P,62,1297.3493805676699,EPOKU,Los Angeles,California,Mexico,National Pumpkin Festival,1998 E,1845 C,397,1331,-7,Porcelain Doll
2533-P,29,1284.7731653442606,GNOTJ,New York,Texas,France,National Pumpkin Festival,1470 C,1505 D,386,1271,4,Hooligan
2875-P,26,1286.1032665912062,RRAZS,Nottingham,Texas,France,National Pumpkin Festival,1794 V,1662 Q,393,1271,3,White Pumpkin
2772-P,85,1273.0048581566662,JHUEZ,New York,Florida,USA,Local Pumpkin Festival,1882 N,1123 N,387,1237,3,Hooligan
2896-P,19,1272.328722011298,RVQJZ,New York,California,Canada,National Pumpkin Festival,1820 B,1335 J,395,1301,-1,Porcelain Doll
2562-P,59,1281.6762484712526,KBQMV,New York,Texas,Canada,National Pumpkin Festival,1193 H,1906 Q,388,1241,3,White Pumpkin
2372-P,73,1264.0518618505448,VOPTR,Nottingham,Florida,UK,Local Pumpkin Festival,1694 F,1330 V,381,1216,7,Porcelain Doll
2940-P,78,1272.2178880944848,IKIKV,Nottingham,Texas,UK,Regional Pumpkin Festival,1603 H,1576 U,376,1162,13,Porcelain Doll
2255-P,23,1257.2004929987713,KRSIS,Houston,Texas,China,Local Pumpkin Festival,1157 H,1033 K,390,1226,0,Lady Godiva
2112-P,52,1262.436824798584,MCCKE,Chicago,California,UK,Regional Pumpkin Festival,1211 D,1238 B,402,1361,-2,White Pumpkin
2725-P,80,1265.7549381712452,ZUDLY,Nottingham,Texas,Australia,Local Pumpkin Festival,1032 X,1572 D,376,1172,13,Hooligan
2971-P,84,1269.5744928279892,AAVWT,Nottingham,California,Canada,Local Pumpkin Festival,1475 M,1854 Q,378,1142,16,Lady Godiva
2714-P,5,1257.3966955654323,WXWKU,Chicago,New York,China,Regional Pumpkin Festival,1515 E,1980 G,-2,1,0,Lady Godiva
2564-P,38,1256.2458559647202,MAIAG,Paris,New York,Australia,Regional Pumpkin Festival,1532 M,1234 T,365,1101,18,White Pumpkin
2174-P,17,1267.6744569605216,XROGD,Nottingham,Texas,USA,Regional Pumpkin Festival,1504 R,1487 K,378,1157,5,White Pumpkin
2361-P,15,1265.4006787585095,YWKPT,Los Angeles,Texas,USA,National Pumpkin Festival,1171 C,1225 R,373,1151,11,Hooligan
2661-P,73,1251.411688621156,WYULD,Houston,Florida,Mexico,National Pumpkin Festival,1002 M,1814 O,390,1267,-6,White Pumpkin
2697-P,14,1259.123634852469,BAAKE,Paris,California,Canada,Local Pumpkin Festival,1848 O,1312 T,372,1129,12,Hooligan
2918-P,7,1250.596897577867,PZZOB,Chicago,Florida,Australia,National Pumpkin Festival,1188 B,1059 W,392,1317,-8,Lady Godiva
2878-P,79,1253.0370910996571,PFQNC,Los Angeles,Texas,Australia,National Pumpkin Festival,1504 T,1327 J,386,1191,4,Hooligan
2372-P,97,1249.296429304406,BIKHC,Chicago,Texas,UK,Regional Pumpkin Festival,1463 L,1044 L,380,1216,6,Hooligan
2713-P,35,1254.097433990799,GPDRB,Nottingham,Texas,Australia,Regional Pumpkin Festival,1942 C,1505 Z,373,1151,12,Lady Godiva
2568-P,90,1247.067993344739,CXWTH,Houston,Florida,China,Regional Pumpkin Festival,1627 G,1141 U,382,1213,2,White Pumpkin
2189-P,12,1248.1979099135847,SJAAZ,Nottingham,Texas,China,Local Pumpkin Festival,1942 W,1313 P,400,1327,-8,Porcelain Doll
2574-P,1,1248.7750819232315,FUKKJ,Houston,New York,Mexico,Regional Pumpkin Festival,1808 A,1581 Y,371,1091,9,White Pumpkin
2514-P,20,1233.9998555863276,JLWXR,Houston,California,Mexico,National Pumpkin Festival,1523 N,1906 H,384,1241,4,White Pumpkin
2834-P,19,1230.4753863634542,LBOYT,Houston,California,Australia,National Pumpkin Festival,1876 D,1433 F,383,1200,3,White Pumpkin
2753-P,46,1243.1744434097782,OYZEQ,Houston,California,Mexico,Local Pumpkin Festival,1941 C,1589 R,388,1228,2,White Pumpkin
2981-P,15,1231.8277907315642,NPLZJ,Houston,New York,Australia,National Pumpkin Festival,1870 J,1780 B,394,1333,-7,Hooligan
2092-P,22,1227.1481927949935,VUFHK,Paris,New York,Canada,Local Pumpkin Festival,1941 N,1521 I,410,1400,-14,Hooligan
2643-P,86,1225.8741784611716,ZXGLQ,Los Angeles,California,China,National Pumpkin Festival,1581 T,1319 X,386,1280,-5,White Pumpkin
2483-P,97,1241.3754917960614,HBAUG,Houston,Texas,Canada,Local Pumpkin Festival,1057 N,1945 W,395,1350,-8,Hooligan
2496-P,48,1232.823461371474,UJDBD,Nottingham,Florida,Mexico,National Pumpkin Festival,1487 G,1569 E,405,1371,-8,Hooligan
2977-P,9,1232.9054338010028,ELYWF,Paris,Florida,Australia,Local Pumpkin Festival,1458 G,1248 M,369,1139,3,White Pumpkin
2415-P,24,1231.105609467253,ODROM,Chicago,Florida,France,National Pumpkin Festival,1496 D,1677 K,371,1157,11,Lady Godiva
2536-P,27,1230.2761649526656,IAJSM,New York,California,China,Local Pumpkin Festival,1348 M,1946 H,378,1189,8,Porcelain Doll
2016-P,50,1229.3031917445362,OXVII,Nottingham,Texas,China,Local Pumpkin Festival,1383 M,1518 V,368,1129,12,Lady Godiva
2444-P,62,1228.4888876443729,OSRRX,Chicago,New York,Canada,Local Pumpkin Festival,1614 A,1232 A,379,1214,-3,Hooligan
2777-P,62,1222.0342505535111,DSQHQ,Los Angeles,Florida,Australia,National Pumpkin Festival,1278 U,1691 O,374,1172,8,Porcelain Doll
2969-P,98,1219.1887667190283,LBRER,Los Angeles,California,Australia,Regional Pumpkin Festival,1165 A,1360 Q,394,1305,-6,Lady Godiva
2399-P,87,1223.3296954855323,CUHAC,Nottingham,California,France,National Pumpkin Festival,1805 W,1036 V,373,1102,16,White Pumpkin
2712-P,5,1211.6905683958903,GBECB,Los Angeles,New York,France,Local Pumpkin Festival,1046 U,1693 U,380,1143,8,Porcelain Doll
2253-P,41,1223.038040929474,ROEZU,Houston,New York,USA,Local Pumpkin Festival,1191 D,1184 M,370,1105,8,Porcelain Doll
2337-P,26,1208.223794974573,YURSH,Chicago,Texas,Canada,Regional Pumpkin Festival,1322 A,1707 Y,401,1321,-9,Porcelain Doll
2540-P,48,1217.1865547997877,XKWJH,Nottingham,California,China,Local Pumpkin Festival,1561 C,1485 G,383,1170,6,Lady Godiva
2696-P,21,1206.5808666450903,NHETX,Chicago,Florida,USA,Local Pumpkin Festival,1127 N,1318 E,395,1272,-1,Porcelain Doll
2404-P,98,1216.2247567744926,CLZKR,Nottingham,California,Mexico,Regional Pumpkin Festival,1579 Z,1636 B,381,1218,4,Lady Godiva
2171-P,67,1209.075992657803,OKGWV,Houston,Florida,Australia,National Pumpkin Festival,1585 X,1195 T,370,1090,15,White Pumpkin
2179-P,90,1220.977224741131,OMIIE,Houston,Florida,Mexico,Local Pumpkin Festival,1519 H,1562 C,372,1089,16,Porcelain Doll
2100-P,96,1215.6819175500423,QPAXS,Los Angeles,California,Australia,Local Pumpkin Festival,1738 A,1619 D,374,1156,8,Lady Godiva
