id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2234-P,63,1533.4581179739907,HUHKK,New York,Florida,Canada,Local Pumpkin Festival,1146 T,1382 O,415,1483,4,Casper
2053-P,59,1517.0544062685221,ZNZTP,Houston,New York,Canada,National Pumpkin Festival,1128 B,1212 U,416,1519,3,Casper
2941-P,51,1515.8295768909156,JCYVH,Nottingham,California,UK,National Pumpkin Festival,1935 H,1006 Q,415,1510,3,Queensland Blue
2145-P,46,1524.2263833759353,TMTIN,Houston,New York,UK,National Pumpkin Festival,1105 O,1344 R,423,1547,-1,Connecticut Field
2463-P,54,1521.4508035974577,QEZHL,Nottingham,Florida,USA,National Pumpkin Festival,1131 H,1178 P,438,1705,-6,Connecticut Field
2191-P,38,1520.8678310858086,BSCML,Los Angeles,New York,Canada,National Pumpkin Festival,1986 L,1440 W,410,1436,3,Casper
2664-P,79,1504.6486539142206,RKGEZ,Houston,New York,Canada,Local Pumpkin Festival,1347 V,1006 N,417,1539,-1,Wee-B-Little
2393-P,70,1503.1869339542463,SYAXD,Los Angeles,Texas,China,National Pumpkin Festival,1628 Q,1568 F,398,1384,9,Wee-B-Little
2809-P,5,1498.197218671441,SCDSX,Paris,New York,China,National Pumpkin Festival,2000 N,1431 H,410,1401,2,Casper
2511-P,53,1495.9871975556016,TXXDB,Paris,Florida,Mexico,Local Pumpkin Festival,1696 J,1592 R,386,1279,12,Queensland Blue
2627-P,31,1493.3957496294752,XHFKB,Nottingham,New York,Canada,National Pumpkin Festival,1170 L,1524 N,412,1422,0,Connecticut Field
2247-P,50,1481.648090862669,LOUML,Chicago,Texas,UK,National Pumpkin Festival,1327 E,1066 U,421,1543,-6,Casper
2007-P,60,1479.4911310831085,UFLZO,Nottingham,New York,France,Regional Pumpkin Festival,1104 Y,1035 D,418,1502,-3,Queensland Blue
2467-P,78,1480.3124016812071,VUHON,Los Angeles,Florida,China,National Pumpkin Festival,1019 Y,1970 N,411,1421,4,Connecticut Field
2731-P,97,1489.2889295602217,ODOHO,Los Angeles,Texas,Canada,Local Pumpkin Festival,1925 L,1406 Y,401,1406,4,Queensland Blue
2403-P,83,1471.8462438555434,KQTBJ,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1666 C,1731 B,418,1480,2,Wee-B-Little
2364-P,15,1487.834900610149,QCLDR,Los Angeles,California,Australia,National Pumpkin Festival,1041 O,1765 M,428,1582,-2,Wee-B-Little
2490-P,53,1485.5959309432656,KRVGU,Nottingham,California,UK,National Pumpkin Festival,1043 Q,1139 C,419,1514,-7,Connecticut Field
2615-P,29,1484.1156049733981,MQSKF,Los Angeles,California,USA,National Pumpkin Festival,1618 F,1090 J,405,1430,6,Casper
2747-P,53,1466.470529096201,PGGVL,Paris,California,USA,Regional Pumpkin Festival,1134 R,1463 Q,411,1492,3,Queensland Blue
2956-P,32,1469.7066100431607,WFRPS,Houston,New York,France,Local Pumpkin Festival,1277 Z,1660 E,415,1451,0,Queensland Blue
2122-P,98,1475.40011597611,RLKCQ,New York,Texas,Australia,National Pumpkin Festival,1391 Q,1691 O,420,1509,-6,Queensland Blue
2462-P,38,1466.5645934212953,XXYRP,New York,Florida,China,Local Pumpkin Festival,1307 B,1637 O,411,1403,3,Wee-B-Little
2325-P,45,1459.7495285924524,IYRPB,Nottingham,California,France,National Pumpkin Festival,1070 T,1523 L,412,1466,-1,Connecticut Field
2148-P,90,1465.39659316279,BXMYY,Houston,Florida,Australia,Local Pumpkin Festival,1522 J,1506 Q,393,1275,13,Queensland Blue
2090-P,82,1455.4944575503469,MZLXS,Chicago,Texas,Australia,National Pumpkin Festival,1813 Z,1287 L,414,1450,-1,Queensland Blue
2866-P,31,1450.4990901947021,QYAXJ,New York,New York,Canada,Regional Pumpkin Festival,1042 O,1572 J,401,1339,13,Connecticut Field
2071-P,9,1457.7098628589883,ULAMU,Nottingham,New York,Mexico,Regional Pumpkin Festival,1461 H,1910 P,401,1384,1,Queensland Blue
2562-P,45,1450.5352343665436,YGLIH,Chicago,Florida,USA,Local Pumpkin Festival,1852 U,1663 P,403,1373,11,Queensland Blue
2945-P,1,1444.8613514574245,SNJJP,Los Angeles,Texas,France,Regional Pumpkin Festival,1499 O,1678 G,413,1483,3,Queensland Blue
2079-P,81,1451.3451797123998,VLOBZ,Nottingham,Texas,Mexico,Local Pumpkin Festival,1406 M,1300 G,410,1434,5,Connecticut Field
2931-P,24,1452.1303406907246,HOYSO,Chicago,Texas,Canada,Regional Pumpkin Festival,1216 G,1657 V,394,1318,8,Wee-B-Little
2007-P,59,1452.3124548578635,OFUVP,Paris,Florida,UK,Local Pumpkin Festival,1353 M,1382 R,426,1541,-4,Queensland Blue
2480-P,46,1445.3860714053735,ITPQA,Paris,New York,USA,Regional Pumpkin Festival,1641 D,1890 R,378,1199,15,Wee-B-Little
2465-P,45,1443.8114452175796,AILCE,New York,Florida,France,Regional Pumpkin Festival,1324 S,1641 E,384,1203,20,Connecticut Field
2843-P,7,1432.166480333358,KGEEY,Paris,Texas,Canada,National Pumpkin Festival,1904 C,1666 J,412,1427,-4,Queensland Blue
2509-P,38,1434.6773931896314,BKKRL,New York,Texas,Canada,Local Pumpkin Festival,1375 R,1664 Z,379,1159,19,Queensland Blue
2827-P,69,1432.404244334437,LYOQJ,New York,California,USA,National Pumpkin Festival,1875 Q,1236 N,443,1692,-16,Queensland Blue
2380-P,55,1422.5828804504126,MXTKU,Nottingham,New York,Australia,Regional Pumpkin Festival,1706 H,1184 M,394,1296,7,Connecticut Field
2089-P,54,1423.279627904296,GGCMB,Chicago,California,UK,National Pumpkin Festival,1113 N,1006 I,398,1372,5,Wee-B-Little
2126-P,50,1418.2187761887908,BOQPI,Paris,California,France,National Pumpkin Festival,1735 M,1411 I,397,1342,9,Wee-B-Little
2736-P,38,1419.7975973200053,FIVEJ,New York,Florida,Mexico,Local Pumpkin Festival,1880 O,1924 M,401,1358,7,Connecticut Field
2526-P,58,1423.7543564531952,CNBNH,New York,New York,Canada,Local Pumpkin Festival,1742 M,1359 O,392,1243,10,Queensland Blue
2885-P,93,1413.3139247372746,VMPDQ,Los Angeles,Texas,China,National Pumpkin Festival,1146 E,1551 I,390,1266,8,Wee-B-Little
2099-P,16,1415.1961224107072,WRTIA,Houston,Florida,UK,National Pumpkin Festival,1559 N,1077 B,394,1269,16,Connecticut Field
2208-P,8,1421.081988569349,OAVDB,Chicago,Texas,Australia,Local Pumpkin Festival,1520 Z,1632 K,404,1421,-5,Queensland Blue
2147-P,3,1407.8109931470826,RIPQD,Nottingham,California,China,National Pumpkin Festival,1772 B,1909 F,398,1311,7,Casper
2124-P,97,1406.6119408169761,KOLPA,Chicago,Florida,Australia,Regional Pumpkin Festival,1280 D,1813 R,398,1356,0,Queensland Blue
2753-P,18,1399.4886389924213,VDCLP,Chicago,New York,China,National Pumpkin Festival,1203 M,1130 Y,408,1407,3,Wee-B-Little
2138-P,67,1411.9997954089195,YMFSD,Los Angeles,Texas,USA,Regional Pumpkin Festival,1550 M,1837 X,401,1368,4,Wee-B-Little
2648-P,73,1402.9674586756155,EANQC,Chicago,Florida,UK,Regional Pumpkin Festival,1460 Q,1433 T,404,1357,1,Casper
2515-P,97,1397.0825005304068,ZYSUW,Los Angeles,California,France,Regional Pumpkin Festival,1094 X,1613 A,400,1402,3,Casper
2002-P,68,1385.038200003095,HFOWV,Houston,Florida,France,National Pumpkin Festival,1103 S,1986 K,394,1263,9,Connecticut Field
2411-P,37,1386.9796848716214,JGAIO,Houston,Texas,Australia,National Pumpkin Festival,1632 D,1073 S,393,1254,13,Queensland Blue
2666-P,34,1395.4921929938719,ZBHUM,Houston,Texas,France,Regional Pumpkin Festival,1742 G,1838 P,395,1298,7,Connecticut Field
2226-P,1,1380.7762638786808,KUZXU,Houston,Florida,Canada,National Pumpkin Festival,1786 G,1272 R,420,1481,-3,Wee-B-Little
2003-P,57,1376.223798757419,XMBBY,Los Angeles,California,Australia,Regional Pumpkin Festival,1041 G,1553 B,397,1359,5,Casper
2026-P,34,1393.0369233144447,PYDIJ,Houston,Texas,USA,Regional Pumpkin Festival,1006 G,1546 C,395,1283,10,Casper
2239-P,71,1392.895000836812,CJAAY,Chicago,California,Australia,National Pumpkin Festival,1374 K,1211 V,412,1451,-2,Connecticut Field
2168-P,80,1383.0918690750375,NIQMJ,New York,Texas,UK,Regional Pumpkin Festival,1879 K,1127 O,385,1263,8,Queensland Blue
2421-P,58,1371.1765598542988,GIJQQ,Chicago,California,China,Local Pumpkin Festival,1519 Z,1743 W,403,1393,-3,Wee-B-Little
2129-P,77,1376.6287868637592,KKHKT,Los Angeles,Texas,France,Regional Pumpkin Festival,1292 G,1331 B,397,1304,11,Queensland Blue
2783-P,87,1369.5695875277743,PKPMY,Houston,Florida,France,Local Pumpkin Festival,1848 E,1287 F,392,1241,14,Wee-B-Little
2916-P,88,1372.769387692213,QSXVX,Nottingham,New York,Mexico,Local Pumpkin Festival,1338 V,1056 A,372,1128,20,Wee-B-Little
2187-P,3,1368.4954227833077,UBKPA,Chicago,New York,Mexico,Regional Pumpkin Festival,1226 I,1785 V,384,1259,6,Casper
2520-P,11,1365.884328619577,MNYES,Chicago,Florida,Mexico,Local Pumpkin Festival,1988 D,1568 K,375,1158,12,Wee-B-Little
2744-P,34,1356.463351611048,WOGAG,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1616 A,1694 U,393,1342,6,Wee-B-Little
2255-P,77,1356.0676506282762,WBQFL,Los Angeles,Texas,USA,National Pumpkin Festival,1958 R,1060 P,411,1436,-1,Wee-B-Little
2144-P,16,1365.9732729326934,JGYRG,Los Angeles,California,Australia,Regional Pumpkin Festival,1276 Y,1360 F,371,1137,14,Connecticut Field
2261-P,34,1357.5188965909183,YXWWO,New York,New York,France,Local Pumpkin Festival,1391 P,1796 L,392,1286,4,Queensland Blue
2368-P,80,1350.0967009151354,XJJCB,Los Angeles,Texas,Mexico,Regional Pumpkin Festival,1916 G,1166 N,399,1309,5,Casper
2572-P,75,1358.8448708439246,TDJTT,Paris,New York,Australia,National Pumpkin Festival,1722 B,1397 C,390,1260,11,Wee-B-Little
2961-P,3,1342.547909774445,LULDH,Chicago,California,Australia,Local Pumpkin Festival,1691 X,1431 A,392,1309,3,Casper
2134-P,76,1341.8508240487427,KPZQK,New York,New York,China,Regional Pumpkin Festival,1751 P,1017 A,386,1220,15,Casper
2151-P,60,1349.3683157069609,FNWKU,Nottingham,New York,Canada,Regional Pumpkin Festival,1014 R,1739 I,412,1420,-9,Queensland Blue
2373-P,88,1336.3804218610749,GOIXW,New York,California,Canada,Regional Pumpkin Festival,1534 B,1189 T,389,1273,2,Connecticut Field
2615-P,64,1324.9161036703736,BUEGI,New York,New York,Canada,Local Pumpkin Festival,1404 N,1976 O,398,1365,-5,Queensland Blue
2924-P,83,1338.8280057655647,WAPRX,Paris,New York,Australia,Regional Pumpkin Festival,1077 K,1099 D,401,1392,1,Wee-B-Little
2935-P,16,1331.1127618514001,OOKJW,Paris,New York,France,Regional Pumpkin Festival,1250 V,1100 K,398,1306,7,Queensland Blue
2187-P,48,1326.81080975011,YXPSK,Nottingham,Texas,USA,National Pumpkin Festival,1086 O,1339 M,387,1222,9,Wee-B-Little
2861-P,15,1329.7633079485968,QKDFP,Chicago,New York,France,Regional Pumpkin Festival,1261 X,1762 T,390,1271,9,Casper
2445-P,18,1317.8535033594817,GUOVA,Chicago,New York,China,National Pumpkin Festival,1753 K,1065 V,390,1273,4,Connecticut Field
2666-P,12,1328.9914054255933,ZMLSH,New York,Texas,China,National Pumpkin Festival,1708 U,1024 I,406,1382,-6,Connecticut Field
2016-P,38,1324.1734091648832,AQJAJ,New York,New York,Mexico,National Pumpkin Festival,1893 Z,1035 M,396,1282,8,Queensland Blue
2717-P,9,1324.4177719872446,GKJVR,Houston,New York,China,Regional Pumpkin Festival,1086 M,1176 Z,383,1231,2,Connecticut Field
2175-P,90,1314.2239673733711,SBOQG,Los Angeles,California,China,Regional Pumpkin Festival,1497 X,1869 L,387,1275,8,Casper
2848-P,15,1310.0036955736578,RSTFM,Houston,New York,Mexico,Local Pumpkin Festival,1970 E,1610 V,390,1286,4,Queensland Blue
2318-P,23,1307.7706226874143,KGUDX,Houston,California,Australia,Local Pumpkin Festival,1519 T,1788 I,386,1233,6,Queensland Blue
2371-P,3,1311.2056019231677,TUJBP,Paris,Texas,USA,National Pumpkin Festival,1768 Z,1296 O,378,1163,14,Wee-B-Little
2460-P,22,1322.452511378564,AMXIJ,Paris,California,Canada,Regional Pumpkin Festival,1717 U,1352 F,379,1203,7,Casper
2360-P,53,1315.2299686819315,TCPFX,Houston,New York,Australia,National Pumpkin Festival,1545 V,1609 H,377,1165,17,Casper
2140-P,16,1318.7310493672267,FMUQI,Houston,Texas,USA,Regional Pumpkin Festival,1937 D,1501 H,388,1270,-1,Connecticut Field
2027-P,1,1312.6973910760134,KZQQR,New York,California,China,Regional Pumpkin Festival,1560 N,1691 Z,378,1147,19,Connecticut Field
2422-P,22,1306.016844484955,OQBNU,New York,New York,Canada,Regional Pumpkin Festival,1517 A,1710 B,381,1231,4,Connecticut Field
2362-P,91,1302.7211893238127,REUQV,Paris,California,Mexico,Regional Pumpkin Festival,1367 S,1742 Z,389,1217,9,Queensland Blue
2515-P,25,1312.419568033889,AEFLX,Paris,Florida,Australia,National Pumpkin Festival,1985 K,1636 Y,398,1351,0,Casper
2852-P,86,1318.0567436367273,YOOJV,New York,Florida,USA,Local Pumpkin Festival,1265 B,1931 M,406,1363,-2,Wee-B-Little
2974-P,80,1299.9495307058096,NCBJK,Los Angeles,Texas,Australia,Regional Pumpkin Festival,1200 D,1052 U,393,1266,6,Casper
2126-P,36,1302.9938970994203,VUPLH,Chicago,Florida,Mexico,Regional Pumpkin Festival,1968 X,1602 G,374,1168,12,Queensland Blue
2844-P,27,1313.913975073956,RCDIF,Paris,Texas,Australia,Regional Pumpkin Festival,1026 X,1770 L,396,1289,-3,Queensland Blue
2937-P,48,1299.2074733231216,PYDOV,New York,Florida,Mexico,Regional Pumpkin Festival,1684 M,1241 F,416,1485,-10,Casper
2294-P,21,1296.5540123488754,HHLRG,Nottingham,Texas,Mexico,Regional Pumpkin Festival,1365 O,1530 B,377,1132,19,Wee-B-Little
2573-P,28,1293.9664760762826,YEREF,New York,California,France,Local Pumpkin Festival,1099 I,1156 T,391,1292,-4,Queensland Blue
2702-P,1,1289.3084812527522,LWYXN,New York,Texas,China,National Pumpkin Festival,1825 G,1596 O,392,1250,4,Queensland Blue
2333-P,5,1300.6225448772311,NFTSM,New York,New York,USA,Local Pumpkin Festival,1027 S,1047 H,383,1236,1,Queensland Blue
2846-P,43,1299.8125053495169,QWXKG,Paris,Florida,Mexico,Local Pumpkin Festival,1449 W,1408 V,374,1121,11,Wee-B-Little
2267-P,96,1292.8852437250316,IPWCJ,Nottingham,California,UK,Local Pumpkin Festival,1774 R,1686 J,389,1259,6,Queensland Blue
2271-P,1,1298.128977464512,EWQSP,Chicago,Florida,China,Regional Pumpkin Festival,1399 R,1212 J,385,1194,9,Queensland Blue
2670-P,72,1285.3421216903255,OYOKB,Nottingham,Texas,USA,National Pumpkin Festival,1892 U,1866 A,381,1173,5,Casper
2050-P,31,1298.3451892770827,WAZZK,Chicago,California,Canada,Local Pumpkin Festival,1935 P,1327 H,403,1339,1,Casper
2152-P,50,1290.927644630894,HFNQQ,Houston,California,France,Regional Pumpkin Festival,1820 Z,1097 S,395,1274,5,Casper
2440-P,9,1284.8352128379047,OSFEK,New York,Florida,USA,Local Pumpkin Festival,1370 W,1817 W,394,1272,-4,Queensland Blue
2153-P,70,1284.427500882186,OKCBI,Houston,Florida,France,National Pumpkin Festival,1473 I,1620 X,383,1237,-1,Queensland Blue
2086-P,38,1285.4790880065411,BNJWZ,Paris,Texas,UK,Regional Pumpkin Festival,1697 O,1911 G,389,1300,2,Casper
2574-P,18,1279.1218931097537,NJRGO,Nottingham,Texas,Mexico,Local Pumpkin Festival,1648 A,1930 I,391,1236,6,Wee-B-Little
2820-P,23,1277.0271443706006,EMONP,Chicago,California,Mexico,Local Pumpkin Festival,1280 N,1207 E,380,1213,1,Wee-B-Little
2413-P,95,1272.7640936691314,JPBSZ,Paris,Texas,USA,Local Pumpkin Festival,1127 W,1727 H,382,1157,8,Connecticut Field
2360-P,9,1256.401131950505,SQOPW,Los Angeles,California,USA,National Pumpkin Festival,1649 L,1958 C,390,1226,-2,Connecticut Field
2057-P,63,1270.4227987201884,BZFJU,Nottingham,Texas,Canada,National Pumpkin Festival,1689 W,1730 D,404,1362,-3,Connecticut Field
2223-P,10,1258.3252695146948,ZZHWY,Houston,New York,Canada,National Pumpkin Festival,1286 G,1800 M,374,1174,10,Queensland Blue
2579-P,21,1264.7958915568888,ISXED,Houston,Florida,Australia,National Pumpkin Festival,1389 I,1003 D,376,1141,12,Queensland Blue
2621-P,64,1268.811851686798,DNRLQ,Los Angeles,Florida,Australia,National Pumpkin Festival,1140 E,1197 F,-1,-1,2,Wee-B-Little
2154-P,8,1268.5760888699442,GDPWZ,Houston,Florida,Canada,Local Pumpkin Festival,1635 N,1429 N,373,1095,14,Casper
2473-P,77,1265.4912350792438,KXEAY,Nottingham,New York,Mexico,Local Pumpkin Festival,1011 A,1961 P,377,1154,10,Queensland Blue
2541-P,93,1259.6507796654478,BCTQP,New York,Texas,China,Regional Pumpkin Festival,1185 J,1138 H,377,1141,9,Casper
2394-P,37,1259.0938851609826,DDKSI,Los Angeles,Texas,Australia,Regional Pumpkin Festival,1154 V,1815 W,392,1267,-1,Casper
2066-P,27,1255.7879071431234,THLEV,Houston,New York,China,National Pumpkin Festival,1333 E,1208 Z,375,1131,8,Queensland Blue
2024-P,10,1256.0598632590845,SFRUY,Chicago,Texas,Canada,Regional Pumpkin Festival,1391 S,1797 U,396,1317,-3,Casper
2833-P,25,1254.7357853986323,GAQEQ,Paris,Florida,Australia,Regional Pumpkin Festival,1765 A,1571 Z,377,1191,4,Casper
2287-P,85,1243.4123775996268,QIFYN,New York,California,France,Regional Pumpkin Festival,1007 S,1915 E,389,1216,3,Queensland Blue
2357-P,38,1245.0995508180931,MMZYV,New York,Texas,France,Regional Pumpkin Festival,1138 B,1022 E,380,1144,13,Wee-B-Little
2467-P,86,1245.566729801707,RHKNC,Paris,New York,Canada,National Pumpkin Festival,1770 U,1792 B,383,1211,7,Wee-B-Little
2727-P,48,1244.0012936001644,OZCQP,Nottingham,Texas,USA,National Pumpkin Festival,1501 Q,1251 N,393,1333,-5,Queensland Blue
2357-P,60,1245.8055574074388,FACQD,Houston,California,China,Local Pumpkin Festival,1782 V,1081 R,369,1089,13,Casper
2302-P,13,1251.463713997975,ASYVQ,Los Angeles,New York,USA,National Pumpkin Festival,1917 L,1912 I,386,1236,2,Queensland Blue
2068-P,25,1241.2123592998832,GSAJY,Paris,New York,Australia,National Pumpkin Festival,1198 N,1713 Q,386,1200,4,Queensland Blue
2860-P,15,1230.5536433653906,TQYYW,Los Angeles,Texas,UK,Local Pumpkin Festival,1612 Y,1716 N,382,1225,4,Queensland Blue
2263-P,64,1232.2565463455394,TZAUB,Paris,Florida,UK,Local Pumpkin Festival,1551 D,1957 H,395,1341,-3,Wee-B-Little
2561-P,84,1233.1403441913426,IJVRC,Chicago,Texas,Mexico,Regional Pumpkin Festival,1432 A,1659 A,410,1401,-11,Wee-B-Little
2674-P,56,1226.0129052357747,QTVCI,Paris,California,China,National Pumpkin Festival,1006 Y,1764 A,386,1276,-4,Connecticut Field
2426-P,94,1233.8933564117178,XFETE,Chicago,New York,UK,National Pumpkin Festival,1925 U,1329 G,403,1354,-14,Casper
2222-P,91,1238.5768481744453,KFFLT,Nottingham,California,UK,National Pumpkin Festival,1924 Q,1615 A,400,1371,-8,Queensland Blue
2034-P,94,1228.3792351176962,JUBYT,Paris,California,USA,Regional Pumpkin Festival,1043 X,1835 H,379,1140,13,Queensland Blue
2532-P,50,1220.879054903984,SWOCI,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1584 H,1487 L,372,1154,8,Casper
2926-P,90,1216.8319231783971,WREDF,Chicago,California,Canada,Local Pumpkin Festival,1243 M,1658 R,375,1185,5,Connecticut Field
2238-P,78,1228.1362784354017,RZZEX,Houston,New York,Canada,Regional Pumpkin Festival,1712 F,1496 F,368,1132,4,Queensland Blue
2242-P,81,1228.612896854058,YCRBA,Los Angeles,Florida,France,Local Pumpkin Festival,1803 H,1664 W,386,1217,4,Connecticut Field
2706-P,68,1219.1106676122174,VDNUQ,Chicago,Texas,USA,Local Pumpkin Festival,1427 O,1088 E,378,1172,9,Wee-B-Little
2042-P,78,1220.9339853350073,CECRI,Paris,New York,Mexico,Regional Pumpkin Festival,1004 P,1830 V,390,1307,-3,Queensland Blue
2572-P,1,1210.4170667324215,VGATS,Chicago,California,China,Local Pumpkin Festival,1711 L,1469 K,372,1099,12,Wee-B-Little
2418-P,73,1221.6788186905906,KFXVD,Nottingham,Texas,USA,National Pumpkin Festival,1290 V,1997 V,372,1146,11,Connecticut Field
2332-P,40,1211.522774476558,DUEVT,Chicago,Texas,France,Local Pumpkin Festival,1237 J,1218 N,369,1110,10,Queensland Blue
2639-P,71,1219.1139004390686,KUMZP,Nottingham,Texas,France,Regional Pumpkin Festival,1310 Y,1336 U,397,1320,-12,Casper
2870-P,68,1214.8844987703487,MPLKZ,Houston,New York,Mexico,National Pumpkin Festival,1659 F,1578 G,380,1172,-1,Wee-B-Little
2126-P,87,1213.7678621476516,XOAFD,Houston,Florida,Canada,Regional Pumpkin Festival,1405 S,1604 F,388,1272,-3,Casper
2373-P,69,1210.73414630536,ITXFS,Los Angeles,Texas,France,National Pumpkin Festival,1074 Z,1186 J,386,1220,-3,Casper
2221-P,87,1214.2968715503812,EOHKZ,Chicago,Texas,Mexico,National Pumpkin Festival,1939 Q,1023 S,368,1098,14,Queensland Blue
2498-P,36,1214.4906120011583,OTCCD,Los Angeles,Florida,China,Regional Pumpkin Festival,1825 Q,1356 W,364,1088,9,Queensland Blue
2808-P,2,1213.6001156447455,MQBKT,Los Angeles,Florida,China,National Pumpkin Festival,1380 Y,1471 L,375,1149,7,Wee-B-Little
2483-P,31,1208.5768904583529,MUCYK,Paris,Florida,Australia,Local Pumpkin Festival,1961 Q,1633 P,379,1133,10,Queensland Blue
