id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2129-P,65,1689.8678313132375,JIQAZ,New York,Florida,France,Local Pumpkin Festival,1567 V,1295 W,440,1664,4,Big Moose
2151-P,35,1679.6400180291384,ALBWD,Chicago,Texas,China,Local Pumpkin Festival,1575 Z,1750 Y,430,1563,7,Baby Bear
2384-P,5,1668.7927146898583,KHVCO,New York,Texas,Australia,Local Pumpkin Festival,1776 V,1724 K,448,1727,-7,Rouge Vif d'Etampes
2595-P,23,1654.424659322016,BSHBM,New York,Texas,Australia,Local Pumpkin Festival,1272 R,1151 N,412,1421,17,Big Moose
2766-P,24,1654.880142133683,TONZB,Chicago,Texas,Canada,Local Pumpkin Festival,1095 R,1430 G,413,1507,6,Rouge Vif d'Etampes
2746-P,16,1654.6225098120049,EVXUV,Houston,Texas,Mexico,Local Pumpkin Festival,1958 T,1540 F,418,1537,9,Marina di Chioggia
2802-P,73,1633.1026622066274,BBWVH,Houston,New York,France,National Pumpkin Festival,1362 Y,1337 X,410,1437,19,Rouge Vif d'Etampes
2410-P,33,1606.4238310893998,CRIYK,Paris,Florida,Mexico,National Pumpkin Festival,1058 D,1248 D,421,1527,-1,Baby Bear
2364-P,29,1601.3378567975014,HOSDT,New York,Texas,France,Local Pumpkin Festival,1801 T,1581 A,428,1632,-6,Rouge Vif d'Etampes
2559-P,73,1575.9185330634937,MGDOK,Houston,Texas,Mexico,Local Pumpkin Festival,1366 A,1637 Y,413,1444,14,Big Moose
2175-P,46,1579.152884516865,PBFOV,New York,Texas,Mexico,National Pumpkin Festival,1541 K,1603 Y,421,1545,7,Marina di Chioggia
2868-P,66,1562.6253480138257,CFPKD,Nottingham,California,Australia,National Pumpkin Festival,1901 D,1706 A,390,1283,24,Rouge Vif d'Etampes
2892-P,73,1567.2034973287955,PVQFC,Los Angeles,New York,UK,Local Pumpkin Festival,1748 Q,1496 Q,412,1505,3,Marina di Chioggia
2897-P,51,1542.8766894927248,GDYKE,New York,California,UK,Regional Pumpkin Festival,1079 Y,1401 N,412,1476,0,Rouge Vif d'Etampes
2927-P,4,1557.2406283058226,DOSTK,Los Angeles,New York,France,Local Pumpkin Festival,1966 T,1551 I,404,1394,6,Big Moose
2302-P,91,1544.8916174741462,JCBPS,Los Angeles,Florida,Mexico,National Pumpkin Festival,1162 P,1985 U,411,1476,6,Baby Bear
2299-P,14,1547.7504794802517,WHEOH,New York,California,China,Local Pumpkin Festival,1982 Y,1228 O,425,1618,-3,Marina di Chioggia
2196-P,38,1540.6504651671275,QBFVB,Nottingham,New York,USA,Local Pumpkin Festival,1552 U,1327 E,413,1441,3,Baby Bear
2910-P,60,1540.4941378403455,OSKSQ,New York,California,Mexico,Regional Pumpkin Festival,1126 Q,1389 C,412,1438,5,Marina di Chioggia
2892-P,95,1543.3884504605085,PXMUZ,Los Angeles,Florida,Canada,Local Pumpkin Festival,1179 G,1472 I,419,1486,3,Big Moose
2149-P,75,1526.1681245293469,TOGBQ,Paris,New York,China,National Pumpkin Festival,1257 C,1815 H,408,1429,4,Rouge Vif d'Etampes
2452-P,71,1532.0124429212883,ZSKZH,Paris,Florida,Australia,Regional Pumpkin Festival,1970 G,1728 H,407,1428,11,Big Moose
2831-P,31,1532.2024222621694,NZWQI,Nottingham,New York,USA,Local Pumpkin Festival,1442 E,1497 T,402,1340,19,Baby Bear
2879-P,23,1521.705255205743,SIJHT,New York,Texas,USA,National Pumpkin Festival,1401 E,1768 Y,414,1428,11,Big Moose
2432-P,91,1525.5810536267236,SKBEW,Houston,California,USA,National Pumpkin Festival,1612 W,1835 S,415,1479,4,Marina di Chioggia
2053-P,55,1526.1411180431023,INAKT,Los Angeles,Texas,UK,Local Pumpkin Festival,1013 K,1752 G,416,1521,0,Big Moose
2510-P,79,1511.300347818993,SQZFD,Los Angeles,Texas,Australia,Local Pumpkin Festival,1144 E,1448 Y,416,1520,5,Rouge Vif d'Etampes
2202-P,100,1515.6352310907096,GJTCI,New York,Florida,Mexico,National Pumpkin Festival,1963 J,1609 P,417,1547,3,Rouge Vif d'Etampes
2591-P,24,1508.2251841910183,QPDBD,Nottingham,New York,Canada,Local Pumpkin Festival,1179 M,1993 T,439,1700,-15,Rouge Vif d'Etampes
2909-P,84,1505.061688230373,JPOQY,Chicago,Texas,Canada,National Pumpkin Festival,1071 T,1225 I,406,1430,8,Big Moose
2404-P,13,1505.5468669701368,VYBDK,Chicago,Texas,Mexico,Regional Pumpkin Festival,1887 H,1818 A,424,1534,-3,Baby Bear
2691-P,2,1507.9803359713405,MNHOV,Houston,Texas,France,Local Pumpkin Festival,1316 S,1293 U,405,1378,6,Marina di Chioggia
2064-P,99,1493.6810181504115,UKMIP,Paris,Texas,Mexico,Regional Pumpkin Festival,1608 O,1452 Y,403,1393,6,Baby Bear
2303-P,67,1500.3962427880615,FWZDO,Nottingham,New York,Australia,National Pumpkin Festival,1545 P,1083 C,393,1276,13,Big Moose
2151-P,35,1485.882671113126,WYOIB,Nottingham,Florida,China,Local Pumpkin Festival,1095 F,1613 X,412,1422,5,Big Moose
2891-P,68,1481.7252736529335,YMEHI,New York,New York,China,Regional Pumpkin Festival,1331 C,1570 O,417,1536,-1,Rouge Vif d'Etampes
2757-P,82,1490.0445924848318,SLHRD,Nottingham,New York,China,National Pumpkin Festival,1010 L,1019 A,415,1507,0,Baby Bear
2314-P,37,1490.860121395439,DOTES,Paris,Florida,USA,Regional Pumpkin Festival,1288 J,1656 Y,408,1421,7,Baby Bear
2799-P,97,1473.8509458340704,MIZTC,Chicago,Texas,France,National Pumpkin Festival,1603 A,1627 Y,404,1405,3,Marina di Chioggia
2396-P,83,1480.005833627656,IIQXX,Nottingham,New York,France,Regional Pumpkin Festival,1422 W,1034 Q,415,1483,-1,Baby Bear
2979-P,80,1481.450552127324,NOQPG,New York,Florida,Australia,Regional Pumpkin Festival,1272 U,1409 D,422,1584,-8,Baby Bear
2315-P,45,1480.7573254760355,DANOZ,Houston,California,Mexico,National Pumpkin Festival,1514 E,1920 S,419,1510,-4,Rouge Vif d'Etampes
2125-P,10,1473.861416122876,EWXYF,Nottingham,New York,Canada,Regional Pumpkin Festival,1185 Y,1256 C,414,1435,6,Baby Bear
2125-P,64,1484.863773457706,BJBCC,Chicago,California,Australia,Local Pumpkin Festival,1606 J,1238 X,420,1488,3,Big Moose
2587-P,52,1466.5116911172868,UTWEV,Chicago,New York,Canada,National Pumpkin Festival,1256 N,1276 G,414,1452,1,Big Moose
2924-P,70,1480.7417645938694,BBUVT,Los Angeles,Texas,Canada,Regional Pumpkin Festival,1340 S,1222 B,417,1515,1,Baby Bear
2572-P,6,1458.2148361988366,XXBFF,Houston,California,Mexico,Regional Pumpkin Festival,1568 W,1965 V,411,1408,0,Marina di Chioggia
2644-P,91,1453.9392539151013,TUQNG,Houston,Florida,China,Regional Pumpkin Festival,1519 T,1107 G,410,1464,4,Rouge Vif d'Etampes
2488-P,17,1459.1907609310001,USPXJ,Houston,California,Canada,National Pumpkin Festival,1805 Z,1530 M,391,1266,12,Rouge Vif d'Etampes
2433-P,92,1450.7313072700053,IGICP,Nottingham,New York,Australia,Regional Pumpkin Festival,1592 B,1669 D,406,1449,1,Baby Bear
2233-P,87,1446.251942679286,ILTVQ,Chicago,Texas,USA,Regional Pumpkin Festival,1212 F,1559 W,402,1336,3,Big Moose
2435-P,12,1459.8026023376733,OVBIR,Nottingham,New York,Canada,Regional Pumpkin Festival,1369 W,1581 F,402,1386,-1,Marina di Chioggia
2973-P,69,1447.7521366858855,GJIZY,Houston,California,France,Local Pumpkin Festival,1841 C,1099 N,398,1377,4,Baby Bear
2559-P,67,1449.8882882632315,QUMLL,Nottingham,Texas,USA,Regional Pumpkin Festival,1604 O,1359 O,413,1487,-5,Rouge Vif d'Etampes
2199-P,80,1456.819210525602,NCQGR,Chicago,California,UK,Regional Pumpkin Festival,1582 Z,1680 K,406,1427,-3,Rouge Vif d'Etampes
2969-P,40,1453.0203980151564,QGMPN,Los Angeles,California,UK,National Pumpkin Festival,1917 Y,1492 N,393,1319,13,Big Moose
2417-P,68,1439.3512326264754,ZFKWI,Los Angeles,Texas,Canada,Local Pumpkin Festival,1664 G,1071 H,425,1548,-9,Baby Bear
2249-P,41,1444.0474530961365,VFVOP,Houston,Florida,Canada,Regional Pumpkin Festival,1652 W,1338 J,386,1205,24,Marina di Chioggia
2127-P,95,1448.1088462658226,UAVEL,Chicago,California,France,National Pumpkin Festival,1254 Y,1771 R,379,1202,25,Marina di Chioggia
2810-P,46,1427.0778191972524,WWVYQ,Los Angeles,Texas,Mexico,Local Pumpkin Festival,1268 I,1561 M,409,1426,3,Big Moose
2157-P,100,1425.0111426692456,DEXAO,Houston,Florida,UK,Regional Pumpkin Festival,1712 H,1417 O,381,1162,26,Rouge Vif d'Etampes
2533-P,79,1431.6943842703477,HJGLG,Nottingham,Texas,France,National Pumpkin Festival,1384 H,1521 N,438,1699,-19,Marina di Chioggia
2250-P,67,1429.487008546479,YSJDF,Los Angeles,California,Mexico,Regional Pumpkin Festival,1833 N,1743 M,398,1291,6,Big Moose
2778-P,66,1427.935763893649,IICDK,New York,Texas,USA,National Pumpkin Festival,1828 R,1347 F,402,1367,1,Marina di Chioggia
2537-P,45,1420.8969025462866,MNAJN,Paris,Florida,France,Local Pumpkin Festival,1319 K,1007 U,396,1333,9,Baby Bear
2277-P,55,1422.11289144326,ZDBAG,Houston,New York,Australia,Local Pumpkin Festival,1458 O,1689 F,397,1356,0,Baby Bear
2396-P,72,1413.3214702885598,VIRUV,Houston,New York,Mexico,National Pumpkin Festival,1941 A,1784 T,383,1250,14,Rouge Vif d'Etampes
2624-P,15,1412.1384023567662,ZPYCO,Nottingham,California,Mexico,National Pumpkin Festival,1018 S,1938 J,393,1258,17,Marina di Chioggia
2702-P,91,1420.3784761857241,YKRAW,Paris,Texas,USA,Regional Pumpkin Festival,1321 A,1273 Q,392,1273,8,Baby Bear
2739-P,52,1410.272966637276,QVVDP,Nottingham,Texas,China,National Pumpkin Festival,1325 Q,1312 E,407,1418,3,Baby Bear
2769-P,32,1401.0795930391178,YVIDS,New York,Texas,Canada,Local Pumpkin Festival,1260 I,1291 C,390,1309,4,Big Moose
2947-P,11,1400.5280816536397,HGUSR,Chicago,California,Mexico,National Pumpkin Festival,1314 W,1219 J,400,1357,9,Rouge Vif d'Etampes
2290-P,41,1408.2732268320397,YMQAZ,Houston,Texas,Mexico,National Pumpkin Festival,1603 I,1120 U,405,1410,4,Marina di Chioggia
2176-P,8,1410.0379453459755,EKKDD,Nottingham,New York,Canada,National Pumpkin Festival,1644 P,1174 L,399,1367,2,Marina di Chioggia
2470-P,27,1394.507468516007,ICWCD,Nottingham,New York,Canada,Local Pumpkin Festival,1534 K,1756 C,405,1358,5,Marina di Chioggia
2445-P,8,1397.3604371333495,AZRMG,Houston,Florida,USA,Regional Pumpkin Festival,1567 E,1608 O,404,1400,5,Rouge Vif d'Etampes
2118-P,5,1395.459126980044,DSJFX,Chicago,Florida,USA,Local Pumpkin Festival,1229 W,1131 H,389,1258,13,Marina di Chioggia
2532-P,79,1382.105466411449,JRQGY,Nottingham,Florida,Australia,Regional Pumpkin Festival,1164 I,1273 N,387,1252,14,Baby Bear
2439-P,92,1392.8537341374904,KUHVI,New York,New York,France,Local Pumpkin Festival,1190 G,1197 O,390,1295,8,Rouge Vif d'Etampes
2644-P,96,1395.8911216845736,IQPYM,Paris,California,Canada,National Pumpkin Festival,1959 N,1120 X,414,1484,-4,Marina di Chioggia
2391-P,47,1389.6466453140602,JNQLU,Paris,California,Australia,National Pumpkin Festival,1532 W,1682 J,402,1369,-1,Rouge Vif d'Etampes
2457-P,23,1386.602710582316,PMVPX,New York,Florida,Australia,Local Pumpkin Festival,1433 S,1616 F,392,1284,7,Baby Bear
2320-P,69,1389.3381399558857,EXQDW,Paris,Florida,UK,Regional Pumpkin Festival,1892 T,1149 Y,415,1453,-4,Rouge Vif d'Etampes
2903-P,51,1388.761638356559,ONFFM,Nottingham,Florida,USA,Regional Pumpkin Festival,1745 Z,1443 P,390,1260,14,Rouge Vif d'Etampes
2224-P,93,1386.4706015903503,JOUCJ,Houston,Florida,Canada,Regional Pumpkin Festival,1939 S,1773 P,403,1401,-2,Baby Bear
2303-P,44,1370.9507248532027,XEAMM,Paris,California,USA,National Pumpkin Festival,1285 T,1909 G,398,1309,8,Big Moose
2051-P,72,1374.3299680268392,NHYRW,Houston,New York,Mexico,Local Pumpkin Festival,1679 J,1244 Y,385,1241,15,Rouge Vif d'Etampes
2078-P,66,1385.4825465586036,POTCT,Los Angeles,California,UK,National Pumpkin Festival,1236 Q,1219 B,376,1129,18,Baby Bear
2992-P,99,1375.7590629020706,ZWKTV,Houston,California,Canada,National Pumpkin Festival,1499 S,1884 S,392,1251,13,Baby Bear
2779-P,75,1352.4023538734764,RGFSB,Nottingham,California,UK,Regional Pumpkin Festival,1768 D,1216 S,379,1158,14,Big Moose
2799-P,13,1354.5315180933103,LJEAO,Los Angeles,California,Australia,National Pumpkin Festival,1338 G,1735 Q,400,1340,2,Baby Bear
2589-P,28,1359.117528198287,UDKJY,Houston,Texas,UK,National Pumpkin Festival,1961 W,1232 F,409,1434,-1,Marina di Chioggia
2451-P,59,1348.7296712622046,WOOBO,Paris,California,China,Local Pumpkin Festival,1829 R,1981 W,371,1134,15,Marina di Chioggia
2819-P,50,1346.1222255555913,PHVGA,Houston,New York,USA,Local Pumpkin Festival,1593 R,1873 Y,391,1289,3,Baby Bear
2636-P,88,1354.1251635942608,BHKYW,Houston,California,France,Regional Pumpkin Festival,1724 U,1286 I,392,1314,3,Rouge Vif d'Etampes
2556-P,60,1342.5383055051789,IIGEL,Chicago,New York,Mexico,National Pumpkin Festival,1948 Z,1354 C,392,1254,6,Rouge Vif d'Etampes
2593-P,94,1354.248686873913,CQRHZ,Paris,New York,USA,Regional Pumpkin Festival,1851 P,1267 F,391,1300,9,Rouge Vif d'Etampes
2564-P,79,1343.2858637627214,OFBCL,Los Angeles,Florida,France,Local Pumpkin Festival,1639 R,2000 A,385,1220,15,Big Moose
2444-P,82,1341.064819744788,YTTWA,Los Angeles,Florida,USA,Local Pumpkin Festival,1625 Q,1256 S,403,1416,-1,Big Moose
2701-P,7,1330.886352906935,VWRPQ,Los Angeles,New York,USA,Regional Pumpkin Festival,1735 R,1846 J,393,1266,8,Rouge Vif d'Etampes
2042-P,14,1339.913066324778,GMGAK,Paris,Texas,China,Regional Pumpkin Festival,1784 H,1161 H,401,1370,0,Marina di Chioggia
2633-P,33,1323.672993809916,NBKFW,Chicago,Florida,Mexico,National Pumpkin Festival,1308 U,1869 L,409,1386,-3,Baby Bear
2331-P,47,1322.662662519142,ENTND,New York,New York,Canada,National Pumpkin Festival,1899 L,1238 I,395,1308,7,Baby Bear
2561-P,48,1327.767010530457,WHQOI,Los Angeles,Florida,Canada,Regional Pumpkin Festival,1398 P,1427 R,386,1223,13,Rouge Vif d'Etampes
2132-P,63,1319.8696283716708,HXNQC,Chicago,Texas,Canada,Regional Pumpkin Festival,1931 S,1226 I,385,1261,6,Baby Bear
2160-P,71,1316.2266587857157,XHMHT,New York,Texas,Canada,National Pumpkin Festival,1954 F,1594 A,393,1275,9,Baby Bear
2831-P,38,1315.2740623913705,WEERL,New York,New York,China,National Pumpkin Festival,1685 Q,1840 T,402,1376,-6,Marina di Chioggia
2934-P,14,1309.5779179632664,KQYHQ,New York,Texas,USA,Regional Pumpkin Festival,1040 O,1671 P,390,1281,5,Baby Bear
2058-P,54,1312.6635341593997,NBPKH,Nottingham,Texas,Australia,Local Pumpkin Festival,1984 Q,1865 X,380,1232,5,Big Moose
2365-P,74,1325.2684411145747,NUHRM,Paris,California,USA,Regional Pumpkin Festival,1115 G,1349 H,385,1274,4,Baby Bear
2768-P,15,1326.4226214885712,HRFJS,Chicago,Florida,Australia,National Pumpkin Festival,1527 Y,1954 V,388,1287,-2,Baby Bear
2858-P,14,1309.1376293571666,EHLPQ,Houston,New York,Mexico,National Pumpkin Festival,1169 Y,1413 X,390,1229,8,Marina di Chioggia
2353-P,90,1320.887954945676,WJCJF,New York,California,Mexico,Regional Pumpkin Festival,1266 Z,1855 R,372,1153,16,Baby Bear
2112-P,32,1319.6114280456677,IQBXB,New York,Texas,USA,Local Pumpkin Festival,1814 R,1250 Q,382,1199,5,Baby Bear
2140-P,74,1318.989086870104,RRTVT,Paris,California,China,National Pumpkin Festival,1268 W,1401 B,378,1163,10,Marina di Chioggia
2034-P,34,1321.3004068126902,LYJJH,New York,California,Australia,Regional Pumpkin Festival,1452 Q,1717 V,390,1264,7,Marina di Chioggia
2118-P,1,1322.4260142249987,XUFYG,New York,California,Australia,Local Pumpkin Festival,1198 P,1338 O,378,1147,13,Marina di Chioggia
2772-P,9,1310.7604154963046,ZEPCA,Chicago,New York,Mexico,National Pumpkin Festival,1695 X,1208 M,382,1227,3,Rouge Vif d'Etampes
2040-P,42,1317.9960558870807,LNHNG,Chicago,New York,UK,Local Pumpkin Festival,1969 L,1541 S,383,1220,12,Marina di Chioggia
2434-P,74,1309.306181570515,PAWSD,Houston,California,China,Regional Pumpkin Festival,1064 R,1227 H,401,1348,-8,Marina di Chioggia
2859-P,68,1300.0218154704198,ZWXXA,New York,California,France,Local Pumpkin Festival,1471 C,1807 G,400,1365,1,Marina di Chioggia
2707-P,73,1311.9208780098706,GWBHO,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1091 P,1245 V,390,1266,1,Rouge Vif d'Etampes
2663-P,81,1313.058550658077,XUHRO,Nottingham,California,France,National Pumpkin Festival,1619 Z,1310 X,375,1166,17,Baby Bear
2839-P,44,1312.2311673220247,QTMPK,Houston,Texas,Australia,National Pumpkin Festival,1618 E,1389 K,394,1284,5,Marina di Chioggia
2035-P,8,1309.4687208816408,IUFRG,Houston,Texas,Mexico,Regional Pumpkin Festival,1777 Y,1652 H,411,1480,-14,Rouge Vif d'Etampes
2947-P,95,1297.4636821160093,IUJSF,New York,New York,Canada,National Pumpkin Festival,1135 P,1997 V,377,1128,17,Rouge Vif d'Etampes
2072-P,64,1288.7768056634814,WIQSC,New York,Texas,Australia,Regional Pumpkin Festival,1530 S,1806 C,394,1288,5,Baby Bear
2658-P,75,1291.388985783793,KWEZM,Nottingham,Florida,Mexico,National Pumpkin Festival,1642 X,1772 D,390,1245,4,Rouge Vif d'Etampes
2822-P,40,1290.070680060424,RWSKI,New York,California,France,Local Pumpkin Festival,1434 G,1669 O,389,1234,10,Marina di Chioggia
2190-P,97,1298.560027132742,BVCHT,Houston,Texas,China,Regional Pumpkin Festival,1338 D,1485 F,370,1126,16,Rouge Vif d'Etampes
2598-P,75,1291.7385569680482,CLHIA,Nottingham,Texas,UK,National Pumpkin Festival,1046 L,1458 I,392,1266,6,Baby Bear
2386-P,95,1298.772669536993,PQBKN,Nottingham,California,Australia,National Pumpkin Festival,1507 H,1818 F,385,1187,13,Rouge Vif d'Etampes
2968-P,64,1292.2743793463335,RZOPZ,Nottingham,California,France,Local Pumpkin Festival,1324 N,1755 Z,375,1172,5,Baby Bear
2364-P,32,1287.5528854560107,RYEJR,Houston,Florida,Canada,National Pumpkin Festival,1591 F,1362 Y,394,1329,-2,Rouge Vif d'Etampes
2793-P,21,1280.1130516482517,HUXDH,New York,Texas,Canada,Local Pumpkin Festival,1542 F,1773 Y,387,1269,3,Baby Bear
2341-P,26,1280.438472234644,OLPXZ,Houston,Florida,Australia,Regional Pumpkin Festival,1245 H,1979 V,389,1265,-2,Rouge Vif d'Etampes
2008-P,84,1272.1586713362485,WKTYA,Paris,California,UK,Regional Pumpkin Festival,1065 J,1691 L,391,1242,0,Baby Bear
2552-P,80,1274.6207060106099,HJIDE,Paris,Florida,Canada,Regional Pumpkin Festival,1454 J,1975 Y,397,1292,-4,Marina di Chioggia
2178-P,94,1267.320089369081,KWTIW,New York,New York,France,Regional Pumpkin Festival,1119 R,1362 M,382,1241,4,Big Moose
2226-P,75,1272.2737243063748,VUZTH,Paris,New York,Canada,Local Pumpkin Festival,1754 L,1130 P,380,1211,7,Big Moose
2632-P,47,1267.402261922136,MEIJF,Houston,California,France,National Pumpkin Festival,1048 X,1132 J,378,1163,12,Marina di Chioggia
2803-P,49,1273.36027535256,TJTOP,Nottingham,New York,Canada,Local Pumpkin Festival,1720 R,1827 Y,380,1233,6,Rouge Vif d'Etampes
2696-P,83,1268.2026781039312,RKTGV,Chicago,Texas,Mexico,Local Pumpkin Festival,1463 P,1920 J,403,1362,-11,Marina di Chioggia
2942-P,52,1266.0310291955248,YPGWN,Houston,New York,France,Regional Pumpkin Festival,1754 O,1708 Z,377,1173,10,Marina di Chioggia
2676-P,82,1256.2246761964634,YZYPK,Los Angeles,Florida,France,National Pumpkin Festival,1146 B,1640 Y,370,1142,9,Big Moose
2390-P,48,1268.5427715098485,DQGGC,Houston,Florida,China,National Pumpkin Festival,1897 W,1603 E,-2,-2,2,Big Moose
2587-P,42,1262.1420872267336,MQFWB,Houston,California,USA,Regional Pumpkin Festival,1786 K,1981 T,372,1097,13,Marina di Chioggia
2392-P,28,1253.090375890024,AHPJA,Paris,New York,USA,Local Pumpkin Festival,1347 G,1132 Z,373,1160,9,Rouge Vif d'Etampes
2097-P,97,1258.7490892652422,VQNEV,Nottingham,California,China,Local Pumpkin Festival,1537 V,1351 F,372,1146,6,Rouge Vif d'Etampes
2637-P,16,1261.5108415158466,QJZCJ,Nottingham,Texas,Mexico,Regional Pumpkin Festival,1794 E,1136 H,393,1266,4,Big Moose
2536-P,5,1261.066068213433,EIKWW,Chicago,California,Mexico,National Pumpkin Festival,1151 H,1743 W,376,1137,12,Baby Bear
2176-P,26,1243.6594535587355,TDOGS,Nottingham,New York,Australia,Local Pumpkin Festival,1977 X,1571 U,400,1316,-1,Baby Bear
2670-P,63,1244.4755047298968,RGYUO,Nottingham,Florida,UK,Regional Pumpkin Festival,1105 R,1207 F,382,1194,3,Marina di Chioggia
2137-P,35,1260.430971512571,ZWTTW,Chicago,California,UK,National Pumpkin Festival,1128 P,1589 D,385,1218,4,Big Moose
2126-P,63,1252.5989382406697,CXHLF,New York,California,Canada,Local Pumpkin Festival,1552 K,1456 C,376,1141,13,Big Moose
2138-P,98,1256.25888392888,VEDDN,Los Angeles,California,France,National Pumpkin Festival,1039 Q,1824 L,379,1208,-1,Rouge Vif d'Etampes
2881-P,25,1250.4854619722814,IDSGX,New York,California,Canada,Regional Pumpkin Festival,1361 O,1679 L,398,1330,-2,Big Moose
2217-P,37,1232.770276372321,SJSHV,Houston,New York,UK,Local Pumpkin Festival,1161 A,1102 E,364,1096,9,Rouge Vif d'Etampes
2268-P,45,1250.936206176877,ZBBDC,New York,California,France,Regional Pumpkin Festival,1625 A,1271 N,390,1232,5,Rouge Vif d'Etampes
2191-P,88,1230.139703518711,IUVMD,Nottingham,Texas,USA,National Pumpkin Festival,1907 P,1086 B,380,1199,3,Marina di Chioggia
2210-P,15,1238.945416376926,YTHOD,Los Angeles,Florida,Australia,National Pumpkin Festival,1135 Y,1280 S,384,1222,-4,Baby Bear
2436-P,27,1238.0081650232896,LYYGV,Nottingham,California,UK,National Pumpkin Festival,1068 X,1697 M,403,1337,-8,Marina di Chioggia
2903-P,28,1232.0916826743633,HIWWA,Chicago,California,UK,Regional Pumpkin Festival,1900 R,1346 D,409,1403,-9,Marina di Chioggia
2806-P,76,1242.4156319959088,EEFNU,Nottingham,Texas,Australia,Local Pumpkin Festival,1831 R,1931 F,386,1274,-2,Rouge Vif d'Etampes
2454-P,5,1222.7343015465885,TQRSB,New York,Texas,Mexico,Regional Pumpkin Festival,1246 W,1010 R,398,1351,-9,Marina di Chioggia
2857-P,39,1237.7521297363564,TGFOI,Los Angeles,California,Australia,Regional Pumpkin Festival,1151 C,1107 G,406,1368,-12,Baby Bear
2609-P,83,1236.5908432835713,OSXVI,Houston,Florida,USA,Local Pumpkin Festival,1335 Z,1300 W,373,1136,9,Baby Bear
2269-P,99,1228.6888741385192,TQOGK,New York,New York,Canada,National Pumpkin Festival,1726 E,1534 X,373,1159,9,Baby Bear
2045-P,100,1223.8555890042335,QOAHW,New York,California,USA,National Pumpkin Festival,1191 D,1488 Z,376,1183,1,Marina di Chioggia
2874-P,82,1220.6374348027632,BGOEZ,New York,Texas,France,National Pumpkin Festival,1960 R,1131 H,376,1130,8,Marina di Chioggia
2780-P,52,1218.1123317852616,CMEZX,Paris,Florida,China,Local Pumpkin Festival,1895 N,1045 A,380,1212,3,Baby Bear
2046-P,22,1215.0827468045056,NQJNP,Houston,Florida,China,Local Pumpkin Festival,1125 E,1935 I,382,1180,7,Big Moose
2279-P,48,1217.075916549377,RHFJM,Paris,New York,China,Local Pumpkin Festival,1474 T,1111 W,395,1306,-10,Marina di Chioggia
2315-P,49,1216.3406033618376,GRUKX,Chicago,Florida,China,Local Pumpkin Festival,1435 J,1416 E,371,1103,8,Marina di Chioggia
2818-P,35,1212.5455413553864,FSMZX,Nottingham,California,Australia,Local Pumpkin Festival,1707 M,1310 F,380,1142,6,Big Moose
2212-P,22,1216.9589932439849,ZNGAV,Paris,California,Mexico,Regional Pumpkin Festival,1148 M,1200 U,371,1106,13,Big Moose
2375-P,33,1223.0688870849087,BCKEV,New York,Florida,Mexico,Local Pumpkin Festival,1272 G,1850 Q,401,1318,-13,Rouge Vif d'Etampes
2895-P,52,1217.0281924484298,NFRPK,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1717 A,1023 P,375,1170,5,Baby Bear
