id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2391-P,18,1607.6015842668712,NRRYL,New York,California,Australia,Local Pumpkin Festival,1732 Q,1972 D,420,1537,0,Kakai
2621-P,43,1597.3497202461585,OKGZA,Chicago,California,France,Regional Pumpkin Festival,1070 A,1963 N,437,1630,-1,Munchkin
2774-P,31,1585.0508901029825,JTCJS,Paris,Florida,USA,Regional Pumpkin Festival,1742 Y,1492 L,412,1440,4,Golden Hubbard
2997-P,46,1586.466363995336,GNTPZ,Los Angeles,Texas,Australia,National Pumpkin Festival,1215 C,1305 J,421,1545,2,Kakai
2230-P,37,1566.6148491064087,RIWFX,Houston,New York,Australia,Regional Pumpkin Festival,1040 J,1288 T,395,1292,26,Munchkin
2666-P,96,1572.9599843835458,MTJSU,Chicago,Texas,Australia,Regional Pumpkin Festival,1123 Z,1605 B,418,1507,8,Orange Bulldog
2341-P,31,1559.298162439838,HDCEB,New York,Florida,Canada,National Pumpkin Festival,1740 S,1297 N,412,1481,10,Orange Bulldog
2337-P,38,1550.5131176477298,GDIJO,Houston,California,China,National Pumpkin Festival,1585 O,1754 U,409,1384,11,Kakai
2796-P,76,1555.3013121653348,BOUVM,Nottingham,New York,France,Regional Pumpkin Festival,1313 L,1644 W,412,1478,5,Munchkin
2284-P,54,1547.512337406166,PXRBL,New York,New York,China,National Pumpkin Festival,1097 S,1198 G,427,1610,-9,Golden Hubbard
2980-P,23,1552.7062460919842,GFSFP,Houston,Texas,Mexico,National Pumpkin Festival,1842 E,1719 I,414,1446,12,Orange Bulldog
2888-P,50,1549.6025806907564,NZIOP,Paris,New York,USA,Local Pumpkin Festival,1093 Z,1010 C,414,1446,7,Kakai
2603-P,9,1543.0019833780825,PBFKX,Los Angeles,Texas,Australia,Local Pumpkin Festival,1392 H,1343 N,412,1484,5,Munchkin
2049-P,12,1527.756595134549,ATSZJ,Houston,Florida,China,Regional Pumpkin Festival,1599 V,1378 I,405,1434,8,Munchkin
2876-P,25,1534.4477283935994,OZKWK,Chicago,Texas,Australia,Regional Pumpkin Festival,1564 V,1186 F,409,1425,6,Kakai
2665-P,49,1540.2920406237245,VZCPY,Nottingham,California,Australia,Local Pumpkin Festival,1219 B,1063 I,396,1343,13,Golden Hubbard
2100-P,72,1532.3719515046105,FSTFV,Chicago,Florida,France,National Pumpkin Festival,1582 A,1899 B,412,1437,2,Munchkin
2889-P,54,1538.1607134230435,TCWNX,Paris,Texas,China,Regional Pumpkin Festival,1372 N,1857 J,419,1484,-2,Munchkin
2032-P,58,1524.4968351898715,FSCXD,Nottingham,New York,Mexico,Regional Pumpkin Festival,1310 E,1239 M,418,1524,0,Munchkin
2646-P,2,1521.2533360850066,ITOPH,Chicago,Florida,China,National Pumpkin Festival,1184 K,1283 O,414,1512,-3,Kakai
2665-P,17,1514.247446260415,JJQIG,Nottingham,California,France,Regional Pumpkin Festival,1839 R,1563 S,417,1548,-1,Kakai
2945-P,45,1508.4594332249835,YTWHP,Chicago,New York,UK,Regional Pumpkin Festival,1009 P,1777 X,436,1700,-7,Kakai
2669-P,100,1514.3210729565471,URKNK,Houston,Texas,China,Local Pumpkin Festival,1345 S,1338 B,413,1433,2,Kakai
2323-P,18,1511.9169035395607,LMSZX,Nottingham,Texas,USA,National Pumpkin Festival,1126 E,1332 N,424,1536,2,Golden Hubbard
2092-P,84,1510.514588930644,XCAJZ,Nottingham,Texas,Canada,Regional Pumpkin Festival,1578 C,1429 J,403,1383,11,Golden Hubbard
2113-P,42,1505.5104160290211,YERXA,New York,Florida,USA,National Pumpkin Festival,1424 F,1871 A,409,1398,6,Munchkin
2599-P,17,1501.0920915603638,WWXWA,Houston,Florida,UK,Local Pumpkin Festival,1368 E,1735 B,389,1272,22,Golden Hubbard
2306-P,80,1483.4378887536004,NMCSL,Chicago,Texas,Mexico,Regional Pumpkin Festival,1977 X,1483 F,403,1421,9,Golden Hubbard
2693-P,74,1496.4589172359556,ZXUAM,Nottingham,Florida,China,National Pumpkin Festival,1967 Q,1847 V,425,1541,0,Kakai
2954-P,49,1477.9692450873554,JSDMM,New York,California,UK,Local Pumpkin Festival,1985 V,1180 D,413,1497,-6,Golden Hubbard
2753-P,35,1475.0414900258183,UHLDP,Nottingham,California,USA,National Pumpkin Festival,1931 U,1338 O,413,1418,5,Orange Bulldog
2287-P,19,1479.7227355549112,JHBOP,New York,Florida,Australia,National Pumpkin Festival,1755 A,1057 S,406,1412,8,Orange Bulldog
2266-P,47,1471.6822679992765,CINHO,New York,California,Canada,Regional Pumpkin Festival,1840 T,1482 C,418,1485,2,Munchkin
2334-P,24,1472.1928579797968,CKWEC,Nottingham,New York,France,Local Pumpkin Festival,1687 P,1448 A,422,1582,-7,Orange Bulldog
2416-P,68,1475.4131442569196,VIIFW,Los Angeles,Texas,UK,National Pumpkin Festival,1563 L,1457 Y,415,1515,0,Munchkin
2937-P,27,1484.6958986539394,KFCLZ,New York,Texas,USA,Local Pumpkin Festival,1453 N,1452 Y,406,1433,0,Munchkin
2603-P,96,1478.2005229024217,JLMUX,Houston,Florida,Canada,Local Pumpkin Festival,1994 Q,1535 W,416,1490,-4,Munchkin
2346-P,3,1483.055962326564,FYUFZ,Nottingham,California,USA,Regional Pumpkin Festival,1967 U,1147 J,407,1448,-3,Golden Hubbard
2041-P,73,1479.213190072216,EISSQ,Los Angeles,New York,China,Local Pumpkin Festival,1395 M,1921 S,413,1506,-2,Kakai
2333-P,55,1471.9482513554394,WMOHY,Paris,Texas,UK,National Pumpkin Festival,1792 G,1014 O,403,1403,7,Munchkin
2012-P,50,1471.9392654662952,YUBTP,Houston,New York,USA,National Pumpkin Festival,1178 O,1315 E,410,1464,5,Orange Bulldog
2416-P,22,1466.9202261613682,GEQBW,Nottingham,Texas,UK,Regional Pumpkin Festival,1202 R,1020 F,393,1272,10,Orange Bulldog
2360-P,88,1461.0845857737586,PWVST,Chicago,Texas,China,Regional Pumpkin Festival,1872 A,1726 K,414,1453,0,Kakai
2728-P,88,1458.4759298674762,DUCEB,Los Angeles,Florida,UK,Regional Pumpkin Festival,1533 W,1437 U,402,1342,10,Orange Bulldog
2711-P,1,1445.197054230608,HWALP,Chicago,Florida,Canada,Regional Pumpkin Festival,1271 B,1787 M,405,1389,6,Kakai
2655-P,60,1446.2279569543898,ZKGAP,Chicago,New York,Canada,Local Pumpkin Festival,1626 Y,1260 H,403,1377,2,Kakai
2372-P,16,1444.0598076591268,FLMLP,New York,Florida,France,National Pumpkin Festival,1526 A,1831 Z,414,1482,-3,Kakai
2025-P,84,1447.8948810305446,DSQDO,Los Angeles,New York,China,Regional Pumpkin Festival,1756 X,1182 I,406,1433,-1,Kakai
2856-P,48,1441.0614782329649,QRMFO,Paris,California,Mexico,Local Pumpkin Festival,1393 E,1906 Q,395,1318,12,Golden Hubbard
2208-P,86,1451.261752454564,JKJJW,New York,New York,Canada,National Pumpkin Festival,1667 F,1323 W,425,1548,-11,Munchkin
2047-P,47,1434.874636521563,HUOMB,Houston,New York,UK,National Pumpkin Festival,1208 K,1371 O,382,1200,18,Kakai
2662-P,26,1450.6830639904365,UTMLO,Chicago,Florida,UK,Local Pumpkin Festival,1752 I,1317 E,381,1205,21,Munchkin
2526-P,43,1442.254554251954,SQOLV,Los Angeles,California,Australia,Local Pumpkin Festival,1417 I,1633 U,412,1427,4,Kakai
2957-P,66,1430.4618743434548,ZCQYF,Nottingham,Florida,Mexico,National Pumpkin Festival,1297 K,1748 B,382,1162,25,Orange Bulldog
2877-P,72,1435.0190074807033,OHYOK,Nottingham,California,France,National Pumpkin Festival,1389 V,1834 N,436,1697,-11,Munchkin
2535-P,35,1432.358922288753,SGTBR,Los Angeles,California,Canada,Local Pumpkin Festival,1446 S,1533 X,394,1296,10,Munchkin
2481-P,68,1420.1577294040471,MITKG,Nottingham,Texas,USA,Local Pumpkin Festival,1889 W,1541 H,400,1363,2,Munchkin
2316-P,85,1434.5442546959966,WTOFQ,Houston,California,Canada,Local Pumpkin Festival,1468 P,1310 H,399,1342,8,Kakai
2131-P,88,1420.618446708843,DFEID,Los Angeles,Florida,China,National Pumpkin Festival,1885 O,1229 W,401,1358,6,Munchkin
2738-P,86,1417.158202469349,RPOKC,Paris,California,Mexico,Local Pumpkin Festival,1988 J,1401 Y,390,1248,18,Munchkin
2269-P,33,1407.2357957037166,EWMLY,Houston,New York,USA,Local Pumpkin Festival,1802 V,1895 I,384,1266,15,Golden Hubbard
2928-P,94,1411.5963505534455,HRWYU,New York,New York,Australia,Regional Pumpkin Festival,1894 F,1702 G,385,1265,12,Munchkin
2034-P,38,1419.6770004276186,BBZPK,New York,Texas,USA,Local Pumpkin Festival,1184 S,1061 T,405,1425,1,Kakai
2265-P,49,1405.9447245476767,RURBA,Los Angeles,California,China,Regional Pumpkin Festival,1012 W,1440 N,399,1317,7,Munchkin
2073-P,53,1402.6055956566706,YXTEQ,Houston,New York,China,Local Pumpkin Festival,1969 O,1860 G,400,1352,5,Orange Bulldog
2569-P,85,1412.963075203821,PLFMB,Chicago,Florida,Mexico,National Pumpkin Festival,1302 W,1550 B,403,1404,1,Orange Bulldog
2678-P,20,1411.1401892313734,WGPLE,Paris,California,Mexico,Local Pumpkin Festival,1603 K,1098 F,402,1371,5,Munchkin
2911-P,69,1403.6743455622345,SOOPM,Paris,California,Australia,National Pumpkin Festival,1311 O,1862 A,396,1358,7,Kakai
2270-P,57,1395.4608195023611,UPRPY,Los Angeles,California,UK,National Pumpkin Festival,1998 V,1525 Z,407,1396,-3,Orange Bulldog
2542-P,36,1391.4261238472536,OYWNS,Chicago,Florida,Australia,National Pumpkin Festival,1323 R,1663 S,391,1261,10,Kakai
2905-P,22,1399.870595629327,QAANU,Paris,Texas,Mexico,Regional Pumpkin Festival,1196 G,1272 Q,389,1255,7,Kakai
2100-P,42,1391.3459565285593,EYJKL,Houston,New York,UK,National Pumpkin Festival,1147 D,1629 U,390,1296,8,Kakai
2434-P,100,1393.7594898724928,WVCZG,Nottingham,Texas,UK,National Pumpkin Festival,1514 D,1723 E,417,1483,-11,Orange Bulldog
2436-P,22,1392.5396546255797,HSRLR,Nottingham,New York,France,Local Pumpkin Festival,1240 Y,1164 G,402,1365,6,Kakai
2958-P,90,1380.8050184221938,WHJPL,New York,New York,Canada,National Pumpkin Festival,1332 T,1486 D,391,1287,2,Munchkin
2612-P,41,1388.1581641864032,LADTB,New York,California,France,National Pumpkin Festival,1446 Q,1709 F,416,1449,-1,Kakai
2620-P,100,1381.7417971326038,TESCU,Chicago,Florida,USA,Local Pumpkin Festival,1890 E,1920 W,384,1265,6,Orange Bulldog
2942-P,22,1387.9154735142365,QIWFT,Los Angeles,Texas,France,National Pumpkin Festival,1705 Y,1139 T,402,1401,-1,Munchkin
2038-P,40,1388.6666015982628,BJBKK,Chicago,Florida,China,Regional Pumpkin Festival,1540 R,1964 W,395,1309,4,Golden Hubbard
2946-P,79,1372.7505555022508,ZQTFE,Houston,Texas,China,National Pumpkin Festival,1141 A,1393 J,389,1250,16,Golden Hubbard
2629-P,69,1371.0069660535082,MFBBP,Los Angeles,California,USA,Regional Pumpkin Festival,1602 R,1563 Y,378,1134,21,Kakai
2088-P,41,1375.5086210835725,WDQOY,Houston,New York,China,National Pumpkin Festival,1372 L,1517 D,383,1250,4,Golden Hubbard
2529-P,31,1352.5407229270786,IVFKD,Los Angeles,Florida,Australia,Local Pumpkin Festival,1466 V,1564 Z,377,1157,13,Orange Bulldog
2898-P,56,1366.785210848786,GTQDX,Paris,Florida,Canada,Local Pumpkin Festival,1995 Z,1496 E,394,1336,5,Munchkin
2981-P,20,1356.2025557160378,PPKOJ,Nottingham,New York,China,Regional Pumpkin Festival,1871 C,1195 S,406,1441,-11,Munchkin
2553-P,7,1356.585754122585,NUEWG,Houston,Florida,UK,Local Pumpkin Festival,1685 T,1977 R,372,1133,20,Munchkin
2393-P,35,1345.2518199803308,ZKLKQ,Houston,New York,Canada,Regional Pumpkin Festival,1501 L,1254 H,397,1284,0,Kakai
2253-P,64,1351.2843188289553,BNXVM,Paris,Florida,UK,National Pumpkin Festival,1272 U,1820 P,393,1309,1,Munchkin
2191-P,29,1347.5586298368871,BTAOE,Los Angeles,Texas,China,Local Pumpkin Festival,1896 U,1668 C,393,1254,4,Orange Bulldog
2954-P,5,1353.6116445051507,TTNJY,Chicago,Florida,China,Local Pumpkin Festival,1628 G,1099 F,396,1304,9,Golden Hubbard
2760-P,9,1346.2153569655493,XLGVI,Los Angeles,Florida,China,Local Pumpkin Festival,1391 P,1671 J,387,1223,14,Orange Bulldog
2846-P,96,1353.2192517118528,HQWJD,New York,Florida,UK,Regional Pumpkin Festival,1313 W,1809 Z,410,1414,-6,Orange Bulldog
2460-P,2,1339.8318171333522,EDAFJ,Los Angeles,New York,China,Regional Pumpkin Festival,1253 Z,1461 V,393,1272,9,Munchkin
2601-P,66,1326.818222451955,UNKWK,Chicago,Florida,Australia,Regional Pumpkin Festival,1233 Z,1982 H,400,1370,-6,Munchkin
2745-P,20,1332.5737417610362,ODGGF,New York,California,China,National Pumpkin Festival,1142 W,1751 Z,402,1390,0,Orange Bulldog
2333-P,8,1332.3260529804975,SXOGU,Nottingham,Florida,China,Regional Pumpkin Festival,1554 N,1482 B,398,1304,2,Golden Hubbard
2859-P,74,1330.9002603255212,ZIURA,Nottingham,Florida,France,Regional Pumpkin Festival,1341 A,1113 S,384,1222,5,Kakai
2929-P,4,1316.2818112922832,HVQMQ,Paris,New York,Australia,National Pumpkin Festival,1665 V,1120 Q,392,1270,10,Golden Hubbard
2376-P,96,1331.3974570501596,VKPAB,Los Angeles,Texas,Canada,National Pumpkin Festival,1117 W,1974 Y,391,1273,8,Orange Bulldog
2762-P,76,1323.5963229946792,RABYW,Nottingham,Florida,USA,Local Pumpkin Festival,1929 X,1122 S,403,1383,-9,Kakai
2191-P,51,1322.6079261014238,RBWUP,Los Angeles,California,France,Local Pumpkin Festival,1069 A,1180 K,387,1280,5,Kakai
2003-P,81,1325.0972474288196,ITRGH,Houston,New York,Mexico,Regional Pumpkin Festival,1700 M,1081 D,385,1232,11,Kakai
2062-P,27,1310.5317594781518,KLDUO,Houston,California,Canada,National Pumpkin Festival,1184 I,1111 J,394,1274,7,Golden Hubbard
2531-P,26,1326.4503363026306,AQRNQ,Chicago,California,France,National Pumpkin Festival,1100 N,1823 O,393,1288,7,Kakai
2574-P,64,1325.1784886633977,IAVAZ,Los Angeles,Florida,Australia,Local Pumpkin Festival,1892 K,1622 D,384,1226,7,Orange Bulldog
2860-P,18,1310.4037603251636,YOOIQ,Los Angeles,Texas,China,Local Pumpkin Festival,1517 C,1137 N,382,1153,14,Kakai
2866-P,47,1326.0830351114273,IZMGG,Houston,Florida,Australia,Regional Pumpkin Festival,1520 R,1939 T,387,1198,14,Kakai
2854-P,69,1313.1495759841055,UVKSK,Los Angeles,California,Australia,National Pumpkin Festival,1453 X,1289 M,377,1170,15,Kakai
2223-P,16,1304.8666668431833,SYVCH,Nottingham,Texas,Australia,Local Pumpkin Festival,1786 Z,1977 P,393,1268,5,Munchkin
2752-P,75,1311.372932474129,WTCBQ,New York,Texas,France,Local Pumpkin Festival,1759 V,1317 L,379,1151,20,Orange Bulldog
2175-P,82,1310.865583007224,GLNTI,Houston,Florida,Canada,Local Pumpkin Festival,1472 I,1985 B,381,1228,12,Orange Bulldog
2093-P,92,1303.241981163621,UIVQR,Los Angeles,Texas,Canada,Local Pumpkin Festival,1141 Y,1329 S,383,1211,9,Orange Bulldog
2659-P,45,1316.8290885575116,MTTCA,New York,California,Canada,Regional Pumpkin Festival,1236 Q,1095 C,400,1343,-6,Golden Hubbard
2181-P,100,1308.4519452955574,QUOEZ,Nottingham,New York,Canada,Regional Pumpkin Festival,1689 E,1830 M,403,1363,-8,Orange Bulldog
2824-P,83,1299.9367426922545,NVEDF,Chicago,Florida,France,National Pumpkin Festival,1422 Q,1357 F,384,1259,2,Orange Bulldog
2226-P,28,1305.4484792727976,BVULA,Nottingham,New York,Canada,Local Pumpkin Festival,1076 C,1111 W,377,1163,14,Orange Bulldog
2507-P,44,1301.625141366385,UFWQL,Houston,Florida,USA,Regional Pumpkin Festival,1496 J,1415 X,397,1286,-4,Kakai
2026-P,44,1311.9815811658277,SJZOR,Paris,Florida,France,Regional Pumpkin Festival,1752 E,1969 M,417,1483,-17,Golden Hubbard
2904-P,55,1294.4438487375155,QBGQI,Houston,Texas,USA,Regional Pumpkin Festival,1853 L,1005 Y,377,1124,15,Kakai
2079-P,36,1296.1412075273693,LPCSZ,New York,Texas,UK,Local Pumpkin Festival,1238 A,1980 J,398,1287,1,Orange Bulldog
2431-P,14,1289.0973547138274,PLBJP,Paris,California,Australia,National Pumpkin Festival,1627 T,1650 N,389,1247,-1,Munchkin
2648-P,20,1288.383277432993,ZPXHF,Paris,Texas,France,Regional Pumpkin Festival,1994 K,1040 S,382,1239,3,Kakai
2476-P,57,1296.721787254326,SENXW,Los Angeles,Texas,USA,National Pumpkin Festival,1117 R,1150 J,375,1127,19,Kakai
2206-P,76,1288.0798887461424,BUQDX,New York,New York,Australia,Local Pumpkin Festival,1843 U,1092 E,389,1266,4,Golden Hubbard
2368-P,7,1287.0907695451751,QZFAD,Houston,California,Mexico,Local Pumpkin Festival,1672 S,1202 E,386,1196,3,Golden Hubbard
2885-P,4,1281.6960985518992,KRBHG,Nottingham,New York,Australia,Local Pumpkin Festival,1108 Q,1900 L,382,1177,9,Orange Bulldog
2297-P,10,1292.273274549283,KHTXM,New York,Texas,Canada,Regional Pumpkin Festival,1293 O,1200 S,396,1330,-4,Orange Bulldog
2630-P,2,1277.543060931377,ADBVZ,Houston,Florida,Canada,Local Pumpkin Festival,1729 H,1193 R,386,1275,2,Kakai
2456-P,14,1288.9890588279814,KRJYY,Houston,California,Mexico,Regional Pumpkin Festival,1111 V,1988 F,393,1270,-1,Munchkin
2071-P,91,1280.7867062119767,ALSRI,Houston,Florida,Canada,Regional Pumpkin Festival,1235 C,1950 U,384,1237,-1,Orange Bulldog
2349-P,64,1281.175318150781,CTSDU,New York,New York,Australia,National Pumpkin Festival,1563 S,1593 D,389,1293,-4,Munchkin
2536-P,59,1276.970924670808,HITQB,Los Angeles,Florida,Australia,Local Pumpkin Festival,1271 A,1107 T,391,1237,3,Kakai
2383-P,62,1274.6373686604202,DEJPX,Paris,California,UK,Regional Pumpkin Festival,1131 X,1187 A,386,1213,10,Golden Hubbard
2611-P,26,1267.4800659930333,ZGVOJ,New York,California,UK,Local Pumpkin Festival,1576 B,1132 F,382,1163,11,Orange Bulldog
2930-P,43,1275.5952226754277,SEIGW,Nottingham,California,France,Local Pumpkin Festival,1378 B,1230 M,390,1226,3,Golden Hubbard
2570-P,62,1271.9759420296177,MJGZX,Houston,California,Canada,Regional Pumpkin Festival,1591 N,1549 Q,402,1366,-6,Golden Hubbard
2301-P,84,1271.420012595132,OHLBG,Los Angeles,New York,UK,Local Pumpkin Festival,1028 F,1194 X,378,1175,13,Kakai
2050-P,15,1265.231105892919,OJIJV,Chicago,New York,USA,Regional Pumpkin Festival,1892 N,1272 P,375,1140,11,Munchkin
2370-P,62,1271.8473550658673,JTHJE,Houston,New York,Mexico,Local Pumpkin Festival,1430 X,1227 U,4,5,-4,Orange Bulldog
2459-P,1,1254.4119646642357,VEQWH,Houston,Florida,Mexico,Local Pumpkin Festival,1745 N,1760 D,364,1094,20,Munchkin
2789-P,88,1262.5640801154077,JIGRV,Paris,Florida,Australia,Local Pumpkin Festival,1175 L,1506 P,378,1163,12,Kakai
2601-P,30,1261.2443236410618,TRQXY,Paris,California,Australia,National Pumpkin Festival,1489 W,1939 I,374,1141,8,Orange Bulldog
2864-P,29,1260.0634390534833,NKFQF,Chicago,Florida,USA,Regional Pumpkin Festival,1422 H,1590 U,391,1275,2,Kakai
2894-P,16,1252.0591961294413,BYZDG,Paris,California,Mexico,Local Pumpkin Festival,1570 Z,1731 M,379,1131,11,Orange Bulldog
2908-P,99,1246.6583256600425,GPFUI,New York,Florida,Canada,National Pumpkin Festival,1721 C,1165 S,397,1318,-6,Orange Bulldog
2773-P,96,1249.243761810474,XVUXK,Chicago,California,USA,Local Pumpkin Festival,1496 L,1398 A,385,1197,2,Orange Bulldog
2039-P,37,1254.397982692346,WLJIW,Houston,Florida,Mexico,Regional Pumpkin Festival,1879 Q,1841 G,385,1217,4,Munchkin
2773-P,96,1245.5380340451375,NTUBV,New York,New York,China,Regional Pumpkin Festival,1786 G,1745 R,380,1147,9,Golden Hubbard
2715-P,85,1245.4952750736848,NWEXY,Chicago,Texas,France,Local Pumpkin Festival,1742 B,1174 L,378,1211,8,Munchkin
2308-P,98,1256.0389806410299,WJYZD,Nottingham,Texas,USA,National Pumpkin Festival,1738 O,1306 P,398,1325,-8,Golden Hubbard
2159-P,67,1235.3168094204739,BXNTH,Los Angeles,Texas,China,National Pumpkin Festival,1840 K,1642 M,373,1097,13,Kakai
2926-P,89,1237.6847736472264,ZLLKC,Paris,Texas,China,Local Pumpkin Festival,1706 J,1666 I,384,1234,-2,Orange Bulldog
2579-P,2,1236.3836610885337,GUKZY,New York,New York,Mexico,Local Pumpkin Festival,1429 M,1701 I,385,1196,5,Munchkin
2279-P,5,1229.8559949286282,YXYZM,New York,New York,France,National Pumpkin Festival,1884 A,1193 W,381,1221,6,Golden Hubbard
2116-P,40,1241.7603132957593,DVMGF,Chicago,New York,Canada,Regional Pumpkin Festival,1901 I,1086 A,401,1334,-8,Orange Bulldog
2561-P,63,1240.4007851192728,AOYNU,Chicago,Texas,Canada,National Pumpkin Festival,1678 N,1564 Z,408,1404,-15,Munchkin
2684-P,34,1238.1301601607352,WCHFG,New York,Florida,USA,Local Pumpkin Festival,1035 E,1463 D,393,1272,1,Kakai
2150-P,24,1232.359915212728,QBQYX,Houston,Texas,USA,Local Pumpkin Festival,1720 I,1253 T,403,1349,-6,Kakai
2144-P,1,1234.9603794915602,ROLAA,Los Angeles,Texas,France,Regional Pumpkin Festival,1475 E,1037 G,400,1371,-6,Kakai
2298-P,22,1230.172427947633,VXSNX,Chicago,California,France,Local Pumpkin Festival,1401 C,1237 O,369,1140,6,Kakai
2792-P,83,1219.3911916119978,TIZHT,Paris,Texas,UK,Local Pumpkin Festival,1607 K,1903 E,379,1155,11,Kakai
2128-P,7,1226.7048747465014,IWHGW,Houston,New York,China,Local Pumpkin Festival,1611 F,1383 Y,383,1192,4,Munchkin
2067-P,100,1228.6616693370045,BLOKZ,Paris,California,Mexico,National Pumpkin Festival,1211 U,1919 I,378,1134,12,Munchkin
2477-P,43,1222.9074403904378,CQEWS,Chicago,Florida,China,National Pumpkin Festival,1563 B,1099 B,387,1213,-4,Munchkin
2348-P,64,1227.4415590425954,GQVUM,Nottingham,California,Australia,Regional Pumpkin Festival,1869 V,1979 I,379,1177,0,Golden Hubbard
2653-P,87,1222.9210301509127,VHJVB,Houston,New York,France,Local Pumpkin Festival,1186 Q,1439 Q,396,1301,-2,Munchkin
2635-P,48,1226.85807104595,IVKTN,Los Angeles,New York,France,National Pumpkin Festival,1123 E,1440 B,365,1101,9,Orange Bulldog
2471-P,21,1220.0700757587329,HSWUH,Nottingham,Florida,China,Local Pumpkin Festival,1485 L,1447 V,378,1151,1,Orange Bulldog
2108-P,73,1208.8672060836107,KUCFS,Los Angeles,Texas,China,Local Pumpkin Festival,1743 F,1764 N,373,1111,6,Munchkin
2101-P,63,1213.3617911359295,NDSMB,Los Angeles,California,Mexico,National Pumpkin Festival,1986 I,1643 K,392,1323,-9,Golden Hubbard
2756-P,61,1223.148769479245,DWOQQ,Paris,Texas,Australia,Local Pumpkin Festival,1731 W,1197 V,383,1171,-1,Kakai
2787-P,40,1204.9240345833823,MZKMR,Paris,New York,Canada,Regional Pumpkin Festival,1730 Z,1880 O,390,1274,-2,Golden Hubbard
2934-P,93,1214.137678754516,JDSUF,Paris,Florida,UK,National Pumpkin Festival,1513 S,1057 M,379,1225,-3,Munchkin
2989-P,25,1205.4591034175828,ZAYIW,Los Angeles,California,Mexico,Regional Pumpkin Festival,1905 A,1183 T,370,1096,12,Munchkin
2833-P,75,1208.3337063724175,NZBNM,Chicago,Florida,UK,National Pumpkin Festival,1755 T,1580 E,372,1092,7,Munchkin
2284-P,63,1218.7452404331416,WIALU,Chicago,Florida,Mexico,Local Pumpkin Festival,1797 V,1376 L,376,1155,8,Golden Hubbard
2304-P,11,1219.4985383749008,EWURT,Paris,California,Canada,National Pumpkin Festival,1762 H,1434 Z,375,1140,5,Golden Hubbard
2411-P,62,1218.8569932477549,ENLDL,Houston,Texas,Canada,Local Pumpkin Festival,1066 K,1394 V,369,1143,8,Orange Bulldog
