id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2459-P,9,1576.7145496569574,CQSZB,New York,Florida,Canada,Regional Pumpkin Festival,1399 G,1729 C,425,1542,7,One Too Many
2573-P,69,1573.2742862263694,DYSRC,Paris,Texas,China,Local Pumpkin Festival,1332 C,1881 A,393,1282,24,Peanut Pumpkin
2262-P,98,1557.2414471032098,ZVTHO,Chicago,Texas,Canada,Local Pumpkin Festival,1020 G,1047 B,413,1503,8,One Too Many
2167-P,77,1550.6075050616637,QLBTI,Los Angeles,Texas,Mexico,Local Pumpkin Festival,1759 G,1862 F,419,1473,9,Red Warty Thing
2786-P,64,1554.439787379466,USFTO,Chicago,Texas,China,Regional Pumpkin Festival,1750 M,1534 K,406,1390,8,Peanut Pumpkin
2318-P,38,1543.860934631899,WKLHI,Houston,New York,UK,National Pumpkin Festival,1258 W,1764 F,418,1479,4,Red Warty Thing
2325-P,77,1537.211817767471,JUGDK,Nottingham,California,USA,National Pumpkin Festival,1270 R,1333 Y,428,1616,-6,Red Warty Thing
2902-P,37,1539.9628118192777,UAYKW,Nottingham,New York,USA,National Pumpkin Festival,1787 A,1811 S,411,1440,5,Tiger Stripe
2833-P,61,1534.0893710972741,VOGAN,Paris,Florida,UK,Regional Pumpkin Festival,1753 N,1494 M,414,1441,5,Peanut Pumpkin
2724-P,31,1539.0156228076667,UAWPR,Chicago,Florida,France,Local Pumpkin Festival,1022 B,1287 G,415,1485,8,Red Warty Thing
2153-P,77,1538.990913073346,DSJUB,Nottingham,Florida,China,Regional Pumpkin Festival,1174 M,1599 Y,407,1438,6,Peanut Pumpkin
2974-P,59,1525.693977179937,EDDMM,Houston,California,Australia,Local Pumpkin Festival,1873 W,1097 A,410,1423,3,Red Warty Thing
2190-P,17,1530.9348926851526,UVXGO,Nottingham,Florida,USA,National Pumpkin Festival,1090 X,1999 W,397,1343,18,Red Warty Thing
2713-P,16,1534.1743738949299,CTXGR,Chicago,Florida,UK,Regional Pumpkin Festival,1754 W,1183 O,407,1434,7,Red Warty Thing
2613-P,13,1532.0970594286919,EGBTT,Houston,Texas,Mexico,National Pumpkin Festival,1521 U,1386 G,418,1480,6,Peanut Pumpkin
2632-P,94,1528.3228503903374,KNGKJ,Los Angeles,California,Australia,National Pumpkin Festival,1608 M,1238 D,422,1520,5,Red Warty Thing
2489-P,86,1528.6080406550318,XRPXC,New York,Texas,Australia,National Pumpkin Festival,1962 C,1954 R,421,1512,5,Red Warty Thing
2775-P,58,1524.2946362355724,IOHIN,New York,Texas,Mexico,Local Pumpkin Festival,1953 Q,1252 T,420,1545,-3,Tiger Stripe
2061-P,94,1516.3381741391495,NQDLK,Houston,Texas,Canada,Local Pumpkin Festival,1162 E,1294 F,441,1706,-8,One Too Many
2052-P,89,1521.364259392023,VWMMR,Paris,Florida,France,Regional Pumpkin Festival,1310 W,1139 Y,414,1428,6,Peanut Pumpkin
2889-P,33,1513.7962187714875,HLOYJ,Houston,California,USA,Regional Pumpkin Festival,1313 J,1850 E,419,1540,0,Tiger Stripe
2574-P,90,1508.3456691931933,TDBTH,New York,Texas,UK,Local Pumpkin Festival,1947 J,1138 C,405,1376,5,Tiger Stripe
2303-P,54,1502.595039287582,DGBKM,Houston,New York,UK,Regional Pumpkin Festival,1020 V,1046 V,409,1397,7,Peanut Pumpkin
2405-P,45,1486.5347042204812,UKREK,Paris,Florida,Australia,National Pumpkin Festival,1283 H,1476 V,389,1280,21,One Too Many
2701-P,74,1491.092118235305,QYDZD,Houston,New York,USA,Regional Pumpkin Festival,1631 G,1800 B,413,1426,9,Tiger Stripe
2596-P,9,1481.135203502141,LIZYD,Los Angeles,New York,France,National Pumpkin Festival,1695 N,1671 I,419,1543,-3,Peanut Pumpkin
2303-P,17,1488.3887580977753,GINNU,Houston,California,Mexico,National Pumpkin Festival,1294 U,1315 N,420,1504,1,One Too Many
2251-P,28,1489.1823725923896,RAZSJ,Houston,California,Australia,Local Pumpkin Festival,1779 K,1045 O,405,1418,-1,One Too Many
2095-P,56,1485.636809998192,VVCSJ,Nottingham,Texas,Australia,Regional Pumpkin Festival,1610 E,1601 M,410,1409,8,Tiger Stripe
2375-P,65,1485.66303008236,MOAYA,Chicago,Texas,Australia,National Pumpkin Festival,1023 U,1107 S,411,1481,-3,Tiger Stripe
2996-P,54,1486.1617527781054,PNRZE,Chicago,Florida,China,Regional Pumpkin Festival,1190 C,1324 K,428,1580,-3,Red Warty Thing
2517-P,59,1468.0131123382598,EWNNB,Houston,California,UK,Local Pumpkin Festival,1585 Q,1061 N,422,1505,1,Peanut Pumpkin
2777-P,2,1482.8283346546814,RMAIS,New York,Texas,UK,Local Pumpkin Festival,1061 Z,1094 A,410,1432,-2,One Too Many
2395-P,6,1477.2685858737677,QNXDM,New York,Texas,Canada,Regional Pumpkin Festival,1294 J,1367 U,417,1498,0,Tiger Stripe
2154-P,13,1470.379545928538,KFSHJ,Houston,California,USA,Local Pumpkin Festival,1139 B,1706 T,413,1453,-2,Red Warty Thing
2798-P,93,1479.3349821614102,QEWOH,Chicago,California,China,Regional Pumpkin Festival,1237 Y,1172 E,418,1514,-2,Peanut Pumpkin
2866-P,55,1466.6513199023902,JXDRV,Nottingham,New York,France,Regional Pumpkin Festival,1285 T,1068 E,405,1412,2,Tiger Stripe
2280-P,62,1469.0004536081105,VNNWJ,Paris,Florida,Canada,Local Pumpkin Festival,1929 S,1867 Y,415,1465,3,One Too Many
2519-P,1,1464.3827638318762,XXGTE,Houston,Florida,China,National Pumpkin Festival,1343 L,1504 X,392,1271,17,Peanut Pumpkin
2867-P,72,1463.8613292966038,MEMHD,New York,Texas,China,National Pumpkin Festival,1613 A,1029 I,408,1448,-1,Peanut Pumpkin
2370-P,49,1451.2031476255506,BBSGM,Chicago,California,France,Regional Pumpkin Festival,1166 V,1900 Z,399,1335,12,Tiger Stripe
2053-P,52,1459.3048726478592,GJWGS,Los Angeles,New York,France,Regional Pumpkin Festival,1651 C,1171 P,408,1394,8,One Too Many
2454-P,49,1445.7138406019658,CPHFJ,Houston,Florida,UK,National Pumpkin Festival,1164 T,1958 X,407,1373,8,Tiger Stripe
2372-P,66,1456.2824154561386,LSBRG,New York,California,France,National Pumpkin Festival,1543 W,1947 K,420,1484,-3,One Too Many
2111-P,29,1439.9399332543835,AAQUM,Chicago,Texas,Australia,National Pumpkin Festival,1763 C,1761 W,414,1430,0,Tiger Stripe
2628-P,18,1437.4619781449437,YDBEI,Nottingham,Florida,France,Local Pumpkin Festival,1391 E,1769 C,391,1326,7,Red Warty Thing
2800-P,63,1442.647371857427,LVMXL,Houston,New York,China,National Pumpkin Festival,1812 L,1036 L,426,1540,-2,Peanut Pumpkin
2259-P,55,1440.6566075608134,YNSLZ,Nottingham,New York,Canada,Local Pumpkin Festival,1708 J,1334 L,381,1202,15,One Too Many
2006-P,95,1449.1075968649238,VZBBB,Nottingham,New York,China,Local Pumpkin Festival,1155 Z,1482 I,378,1202,21,Red Warty Thing
2514-P,33,1427.2374790625647,XGYHN,Los Angeles,New York,Australia,National Pumpkin Festival,1461 G,1718 W,405,1431,-3,Peanut Pumpkin
2305-P,43,1442.6758203329518,NRSNT,Chicago,California,Canada,Local Pumpkin Festival,1854 W,1910 G,378,1164,27,Peanut Pumpkin
2353-P,30,1432.1646699933335,ZHYEZ,Los Angeles,Texas,Australia,National Pumpkin Festival,1402 R,1561 Q,439,1698,-20,Red Warty Thing
2912-P,74,1431.3198273638263,UMECH,Paris,Texas,UK,National Pumpkin Festival,1827 P,1155 A,390,1294,6,Peanut Pumpkin
2609-P,3,1427.242825858295,EDWGH,Los Angeles,Florida,China,Regional Pumpkin Festival,1623 J,1563 F,399,1368,6,Tiger Stripe
2715-P,28,1416.9450769675896,PFKJA,Paris,Texas,Mexico,Local Pumpkin Festival,1470 T,1352 O,396,1341,12,Tiger Stripe
2082-P,7,1428.0907408913597,KAORD,Nottingham,New York,Canada,National Pumpkin Festival,1320 H,1057 C,405,1360,4,Tiger Stripe
2398-P,69,1427.025773698464,EZPOT,Houston,New York,Canada,Local Pumpkin Festival,1292 G,1225 J,382,1240,19,One Too Many
2248-P,26,1410.3982481006533,VPLVL,Paris,Texas,Canada,Local Pumpkin Festival,1469 L,1527 K,387,1265,12,Peanut Pumpkin
2139-P,80,1421.6839293390512,GHUWU,Houston,Texas,Australia,Regional Pumpkin Festival,1031 H,1703 N,387,1271,14,Peanut Pumpkin
2814-P,15,1411.2381063262,VDNFW,Chicago,California,France,National Pumpkin Festival,1760 S,1780 C,404,1419,0,Red Warty Thing
2865-P,32,1417.159816533327,FIOUP,Nottingham,Texas,Australia,National Pumpkin Festival,1222 G,1796 M,391,1316,12,One Too Many
2394-P,5,1415.29214645084,MHLYJ,Nottingham,Florida,Canada,National Pumpkin Festival,1077 G,1053 D,400,1354,2,Tiger Stripe
2179-P,10,1410.5039198826998,QDUXO,Chicago,Texas,Australia,Regional Pumpkin Festival,1280 O,1217 J,403,1409,1,One Too Many
2731-P,89,1398.051945255138,NCHEE,Paris,New York,Canada,Local Pumpkin Festival,1897 M,1121 M,404,1377,1,Red Warty Thing
2360-P,68,1392.0271182628348,VKHTN,New York,Florida,USA,National Pumpkin Festival,1957 I,1235 R,405,1358,2,Red Warty Thing
2623-P,1,1394.6458559045568,HHDZW,Nottingham,Texas,UK,National Pumpkin Festival,1037 E,1611 B,400,1397,-2,Red Warty Thing
2792-P,27,1399.2047981042415,NNQYR,Los Angeles,California,USA,National Pumpkin Festival,1014 A,1377 K,390,1260,9,Peanut Pumpkin
2229-P,34,1382.593391891569,KSXFB,Paris,New York,Mexico,Regional Pumpkin Festival,1140 N,1999 E,386,1256,6,Tiger Stripe
2463-P,53,1396.6432708529755,BYBFX,New York,Texas,China,Regional Pumpkin Festival,1359 Z,1237 S,393,1295,7,One Too Many
2153-P,28,1383.742582237348,DKZVQ,Chicago,Florida,Mexico,Local Pumpkin Festival,1932 K,1411 L,412,1480,-12,One Too Many
3000-P,11,1380.5058990372345,CMFOK,Houston,California,Mexico,Regional Pumpkin Festival,1627 J,1729 B,403,1362,6,Red Warty Thing
2798-P,85,1378.8519254364073,CCYII,Los Angeles,Texas,France,Regional Pumpkin Festival,1709 Y,1829 R,396,1291,3,Red Warty Thing
2051-P,45,1392.6026486176997,LAVIP,Paris,Florida,France,Regional Pumpkin Festival,1702 F,1082 M,412,1457,-9,Peanut Pumpkin
2724-P,54,1382.632410908304,KJZJG,Paris,New York,Mexico,National Pumpkin Festival,1355 Z,1924 L,387,1263,8,One Too Many
2035-P,70,1374.358002626337,EIQPK,Chicago,California,Mexico,Regional Pumpkin Festival,1209 N,1088 W,407,1402,-1,Peanut Pumpkin
2836-P,35,1380.8107610493898,MPNUG,Houston,Florida,Australia,National Pumpkin Festival,1658 V,1316 R,399,1300,1,Red Warty Thing
2901-P,91,1371.6478230776265,JYKEM,Nottingham,Texas,Canada,National Pumpkin Festival,1251 N,1460 O,383,1242,15,Peanut Pumpkin
2171-P,96,1384.2001497065648,FAYJU,Houston,California,Mexico,Local Pumpkin Festival,1419 U,1981 K,374,1129,23,Red Warty Thing
2225-P,94,1363.2016916153952,DYXRX,Chicago,New York,China,Local Pumpkin Festival,1152 F,1878 G,391,1257,9,Red Warty Thing
2107-P,25,1359.0555420331657,GLEMV,Nottingham,California,Canada,National Pumpkin Festival,1456 K,1741 A,372,1161,21,Red Warty Thing
2563-P,1,1364.0600585499778,MNAQW,Nottingham,New York,UK,Regional Pumpkin Festival,1372 J,1976 P,398,1340,3,Tiger Stripe
2753-P,65,1366.6193937258795,LHVKD,Chicago,California,China,Regional Pumpkin Festival,1719 D,1953 U,408,1442,-3,One Too Many
2408-P,10,1348.361252643168,QFQKD,Nottingham,Texas,France,Regional Pumpkin Festival,1790 O,1040 Z,374,1133,18,Tiger Stripe
2820-P,20,1348.3400104334578,DQOYJ,Nottingham,Florida,Australia,National Pumpkin Festival,1302 D,1553 J,392,1290,8,Peanut Pumpkin
2056-P,87,1348.9863428538665,KKTSZ,Houston,Texas,Australia,National Pumpkin Festival,1111 A,1686 G,391,1308,-1,One Too Many
2501-P,16,1358.129139144905,RGAFZ,Houston,New York,Canada,Local Pumpkin Festival,1106 C,1415 M,384,1253,11,Peanut Pumpkin
2547-P,60,1343.0319572040812,LYKQB,Nottingham,New York,France,Regional Pumpkin Festival,1205 Z,1113 A,392,1307,1,One Too Many
2504-P,99,1336.1625579884276,PJSDF,Paris,Texas,Australia,National Pumpkin Festival,1889 P,1947 A,383,1222,6,Peanut Pumpkin
2288-P,33,1354.2516193911433,APDAN,New York,New York,USA,Local Pumpkin Festival,1024 K,1269 Q,404,1417,-8,Tiger Stripe
2499-P,12,1336.7975665647537,GRUUJ,Chicago,Texas,China,Regional Pumpkin Festival,1912 R,1898 L,391,1266,2,Red Warty Thing
2589-P,32,1337.596196031198,BYXUJ,Houston,New York,Mexico,Regional Pumpkin Festival,1206 N,1576 G,405,1369,2,Red Warty Thing
2255-P,62,1332.777110895142,THBVY,Houston,California,UK,Regional Pumpkin Festival,1321 W,1611 U,409,1393,-3,One Too Many
2538-P,71,1319.4097269745544,SWUFE,Nottingham,New York,Mexico,National Pumpkin Festival,1955 W,1203 B,390,1301,-2,Peanut Pumpkin
2608-P,66,1330.8852396709844,AWCXK,Paris,Texas,Australia,Local Pumpkin Festival,1359 H,1173 U,382,1221,4,Peanut Pumpkin
2428-P,55,1331.3259100075811,GDGRV,New York,Florida,Canada,Local Pumpkin Festival,1610 D,1962 C,391,1261,7,Red Warty Thing
2562-P,51,1317.174724938348,JGLEQ,Chicago,Texas,Canada,Regional Pumpkin Festival,1436 M,1794 Y,391,1266,3,Peanut Pumpkin
2404-P,88,1325.6167640881613,XINCJ,Chicago,Florida,UK,National Pumpkin Festival,1706 Q,1903 W,399,1378,-6,One Too Many
2574-P,49,1327.6724656755105,JLSWJ,New York,New York,Canada,National Pumpkin Festival,1295 B,1165 J,392,1277,0,One Too Many
2827-P,48,1310.4023725461216,EYSGR,Chicago,Florida,France,Regional Pumpkin Festival,1081 W,1859 I,388,1227,7,Red Warty Thing
2258-P,3,1313.853958344087,DGMGH,Houston,Texas,USA,National Pumpkin Festival,1121 W,1126 U,394,1272,6,Tiger Stripe
2241-P,35,1326.4224341949448,WENYM,Nottingham,Texas,Canada,Regional Pumpkin Festival,1892 O,1435 D,389,1286,-1,Red Warty Thing
2012-P,69,1324.1426749462262,IFFXQ,Paris,California,USA,National Pumpkin Festival,1599 T,1183 Z,388,1230,4,Peanut Pumpkin
2755-P,77,1307.30157122761,FEIBJ,Los Angeles,Florida,China,National Pumpkin Festival,1522 X,1376 P,380,1153,10,One Too Many
2968-P,45,1309.3394807456061,IKMLJ,Nottingham,New York,USA,National Pumpkin Festival,1373 V,1799 B,384,1202,7,Tiger Stripe
2295-P,36,1312.924304895103,MYICO,Paris,California,China,Regional Pumpkin Festival,1058 W,1155 U,374,1165,17,Red Warty Thing
2780-P,45,1317.9739103913307,EBEDS,Houston,Florida,USA,Local Pumpkin Festival,1585 V,1182 G,390,1270,0,Red Warty Thing
2908-P,90,1315.8325684806332,PKALR,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1470 M,1674 W,372,1147,19,Tiger Stripe
2891-P,98,1321.9425746770576,FIXDR,Houston,Florida,China,Local Pumpkin Festival,1463 S,1422 P,380,1226,9,Peanut Pumpkin
2971-P,57,1308.524373171851,VQORR,Houston,Texas,Australia,Local Pumpkin Festival,1187 V,1583 T,380,1216,6,Peanut Pumpkin
2533-P,13,1303.6585245504975,JVAFG,Chicago,Florida,Canada,Local Pumpkin Festival,1567 W,1480 F,399,1344,-1,Peanut Pumpkin
2826-P,43,1313.837992798537,LLYIM,Houston,California,Canada,Local Pumpkin Festival,1585 G,1661 R,401,1367,-1,Tiger Stripe
2563-P,83,1299.2159346938133,ESMOT,Nottingham,Florida,Australia,Local Pumpkin Festival,1308 M,1796 S,386,1257,1,Peanut Pumpkin
2921-P,2,1304.480387617275,FPLDX,Houston,New York,Australia,Regional Pumpkin Festival,1521 E,1006 J,381,1164,14,Peanut Pumpkin
2466-P,63,1299.5490192901343,ZXGKY,Los Angeles,California,UK,Local Pumpkin Festival,1429 E,1796 B,388,1291,-2,Peanut Pumpkin
2742-P,15,1297.177348742634,NMVWX,Paris,New York,UK,National Pumpkin Festival,1802 X,1840 A,410,1481,-7,One Too Many
2123-P,22,1296.7776120817289,MZAST,New York,Florida,Mexico,Local Pumpkin Festival,1230 X,1775 C,368,1133,10,One Too Many
2741-P,77,1291.2985759759322,VWNWM,Paris,Texas,Canada,Local Pumpkin Festival,1846 V,1368 J,391,1293,-1,Red Warty Thing
2271-P,24,1288.8818009234965,CPDZO,Los Angeles,Florida,USA,National Pumpkin Festival,1945 W,1433 M,386,1250,7,Red Warty Thing
2293-P,37,1283.6494482513517,HHELK,Chicago,Texas,USA,Regional Pumpkin Festival,1912 B,1228 U,389,1235,5,One Too Many
2406-P,88,1293.929721686989,DTFWR,Houston,New York,Mexico,Local Pumpkin Festival,1893 E,1338 Q,373,1129,14,Red Warty Thing
2875-P,98,1290.0788088608533,UXMHZ,New York,New York,Australia,National Pumpkin Festival,1295 W,1105 M,386,1264,-1,Red Warty Thing
2436-P,100,1298.200402641669,KFRBR,Paris,Texas,USA,Regional Pumpkin Festival,1929 P,1208 C,383,1195,10,Red Warty Thing
2778-P,77,1295.8098304903135,VVCCX,Nottingham,Florida,USA,Regional Pumpkin Festival,1902 C,1566 Q,379,1172,10,Peanut Pumpkin
2123-P,73,1292.386720046401,ZTDGU,Nottingham,New York,Canada,Regional Pumpkin Festival,1389 A,1914 E,402,1338,1,Tiger Stripe
2671-P,58,1294.7751386445016,FJXQG,Chicago,California,China,Regional Pumpkin Festival,1444 S,1933 N,392,1274,-4,Peanut Pumpkin
2100-P,12,1285.7560051903129,UFXYW,New York,New York,China,Local Pumpkin Festival,1446 X,1024 G,389,1266,1,One Too Many
2825-P,58,1284.458635144867,SZDGD,Nottingham,New York,Canada,Regional Pumpkin Festival,1583 V,1758 E,391,1241,4,Peanut Pumpkin
2450-P,24,1272.9251600708812,ERFPK,Nottingham,California,USA,Regional Pumpkin Festival,1217 J,1788 N,393,1298,0,Red Warty Thing
2268-P,20,1270.0039353650063,DWABG,Houston,Florida,Mexico,Regional Pumpkin Festival,1098 P,1233 A,387,1237,0,One Too Many
2593-P,98,1271.7760502072051,KFIKS,Paris,New York,USA,Regional Pumpkin Festival,1131 P,1122 G,388,1217,1,Peanut Pumpkin
2394-P,87,1266.7847420489416,LSHXP,Chicago,Texas,Canada,National Pumpkin Festival,1471 K,1073 W,374,1167,6,Red Warty Thing
2149-P,86,1266.049642405659,NAMBD,Nottingham,Texas,Australia,Local Pumpkin Festival,1909 M,1731 G,381,1231,0,Peanut Pumpkin
2281-P,6,1262.7445539683104,HMBDB,Los Angeles,Florida,UK,Regional Pumpkin Festival,1520 L,1051 G,398,1363,-12,One Too Many
2772-P,23,1266.4332368960604,DFZOV,Chicago,Texas,USA,Regional Pumpkin Festival,1440 N,1175 Y,376,1174,11,Peanut Pumpkin
2120-P,25,1257.2866538846865,SIVHA,Paris,Texas,Mexico,Regional Pumpkin Festival,1904 S,1625 J,372,1137,8,One Too Many
2789-P,88,1272.349413775839,WECSP,Paris,Texas,Mexico,Local Pumpkin Festival,1116 L,1127 J,0,-2,3,One Too Many
2156-P,28,1269.7997674681246,YPJEG,Paris,New York,Canada,National Pumpkin Festival,1358 N,1122 J,371,1101,11,Peanut Pumpkin
2707-P,87,1268.9857804449275,DFDOO,New York,Texas,Mexico,National Pumpkin Festival,1095 D,1402 S,376,1160,12,Tiger Stripe
2150-P,30,1255.705244644545,XKCBI,Chicago,Texas,USA,National Pumpkin Festival,1686 O,1711 Z,380,1142,10,Red Warty Thing
2989-P,93,1254.0995714254677,YUMKQ,Chicago,Florida,Canada,National Pumpkin Festival,1563 L,1841 R,395,1269,-5,Tiger Stripe
2556-P,65,1256.5557909738272,HLKOS,Los Angeles,Texas,France,Local Pumpkin Festival,1940 U,1415 V,372,1132,15,Tiger Stripe
2843-P,1,1247.5685538575053,EUORA,Houston,Texas,France,National Pumpkin Festival,1704 Q,1008 T,401,1323,-8,Tiger Stripe
2198-P,58,1257.9351183976978,KFWFQ,Chicago,Florida,Canada,Local Pumpkin Festival,1406 K,1846 I,380,1190,8,One Too Many
2573-P,19,1244.2904518200085,RLRBY,Paris,Texas,Australia,Regional Pumpkin Festival,1857 X,1227 F,389,1217,6,Red Warty Thing
2958-P,68,1240.6350986072794,OVNXV,Nottingham,Florida,UK,Local Pumpkin Festival,1580 V,1754 R,373,1144,4,Peanut Pumpkin
2947-P,68,1253.4380631949753,ECXJT,Houston,Florida,France,Regional Pumpkin Festival,1866 B,1670 M,378,1208,3,Red Warty Thing
2303-P,14,1247.1612920552493,ZMHFM,Nottingham,Texas,China,Regional Pumpkin Festival,1561 Y,1707 B,396,1328,-4,Tiger Stripe
2486-P,74,1245.7602011132985,JDKBS,Houston,Florida,Mexico,Local Pumpkin Festival,1041 J,1931 W,369,1091,16,One Too Many
2909-P,89,1251.859487884678,EVJDA,Los Angeles,New York,China,Local Pumpkin Festival,1873 M,1315 A,386,1241,0,One Too Many
2084-P,95,1232.5525090200827,UDWSI,New York,Florida,USA,Regional Pumpkin Festival,1364 Y,1546 P,382,1198,7,Peanut Pumpkin
2093-P,92,1243.2818576898426,XSWPI,Paris,California,UK,Regional Pumpkin Festival,1190 N,1756 M,381,1228,-4,Peanut Pumpkin
2889-P,86,1240.186401288025,BQXWK,Chicago,California,Australia,Local Pumpkin Festival,1417 Z,1817 D,400,1338,-12,Tiger Stripe
2260-P,76,1236.3768508890644,MHHBS,Houston,New York,Australia,Regional Pumpkin Festival,1601 G,1582 U,402,1406,-16,Red Warty Thing
2273-P,8,1235.7135464115067,UNVPT,Nottingham,Florida,UK,National Pumpkin Festival,1592 T,1453 R,386,1280,-2,Red Warty Thing
2701-P,50,1225.1471150200814,RPOTJ,Chicago,California,China,National Pumpkin Festival,1788 V,1750 N,404,1346,-7,Peanut Pumpkin
2174-P,44,1225.5380814410746,NWTMH,Los Angeles,California,UK,Local Pumpkin Festival,1029 C,1411 M,405,1376,-10,Red Warty Thing
2176-P,55,1233.076433589682,ZOISZ,Nottingham,Florida,France,Local Pumpkin Festival,1919 S,1380 T,371,1134,11,Red Warty Thing
2437-P,76,1222.2547992607579,ITUYT,Nottingham,Florida,France,Regional Pumpkin Festival,1764 D,1240 N,377,1153,2,One Too Many
2665-P,13,1223.091184035875,MGOBE,New York,Texas,France,National Pumpkin Festival,1007 B,1050 T,382,1185,2,Tiger Stripe
2019-P,44,1217.920556108281,CDGEV,Paris,California,USA,Regional Pumpkin Festival,1250 P,1461 W,376,1133,9,Tiger Stripe
2881-P,3,1221.9750005919486,XDOOT,Houston,New York,France,Local Pumpkin Festival,1157 M,1548 T,388,1207,3,Tiger Stripe
2999-P,5,1219.8395389921964,ZXACM,New York,California,Australia,Regional Pumpkin Festival,1462 P,1642 P,382,1174,2,Red Warty Thing
2268-P,98,1213.0773393085226,UZYJN,New York,California,Mexico,Regional Pumpkin Festival,1363 T,1066 Q,398,1299,-5,One Too Many
2303-P,29,1226.7648150296882,UNKHF,Paris,New York,Australia,National Pumpkin Festival,1332 E,1692 A,374,1105,16,Red Warty Thing
2894-P,63,1221.4469550997019,OSMSK,New York,Florida,China,National Pumpkin Festival,1112 O,1047 C,371,1145,2,Red Warty Thing
2845-P,18,1218.246955879964,EAAEJ,Nottingham,Texas,Canada,National Pumpkin Festival,1507 R,1507 S,376,1114,11,One Too Many
2785-P,16,1216.8959593970328,WNCFJ,Nottingham,Florida,Australia,Regional Pumpkin Festival,1748 V,1810 O,399,1318,-8,Tiger Stripe
2084-P,86,1209.3226366341114,IGYDT,Nottingham,California,Australia,Regional Pumpkin Festival,1780 W,1376 B,384,1179,0,Tiger Stripe
2238-P,28,1214.2564544826746,IUNNY,Houston,New York,UK,Local Pumpkin Festival,1678 Y,1136 O,388,1265,-10,One Too Many
